zipcode,state,population,combined_all_facilities,combined_all_facilities_capped_viz
77092,TX,34903.0,4,4.0
78102,TX,27289.0,4,4.0
78240,TX,56112.0,4,4.0
99206,WA,39842.0,4,4.0
99212,WA,21672.0,4,4.0
24501,VA,27160.0,4,4.0
22031,VA,35256.0,4,4.0
29303,SC,26793.0,4,4.0
82435,WY,12093.0,4,4.0
64086,MO,23957.0,4,4.0
61356,IL,10915.0,4,4.0
43604,OH,9248.0,4,4.0
70068,LA,33213.0,4,4.0
80216,CO,15915.0,4,4.0
28208,NC,38614.0,4,4.0
33331,FL,23016.0,4,4.0
37615,TN,22151.0,4,4.0
33138,FL,27601.0,4,4.0
37206,TN,27792.0,4,4.0
64772,MO,12897.0,4,4.0
71129,LA,13198.0,4,4.0
92113,CA,50457.0,4,4.0
33139,FL,36286.0,4,4.0
29720,SC,51198.0,4,4.0
51632,IA,7024.0,4,4.0
22701,VA,37411.0,4,4.0
52807,IA,15851.0,4,4.0
92040,CA,43640.0,4,4.0
38118,TN,39627.0,4,4.0
81008,CO,11868.0,4,4.0
27701,NC,25208.0,4,4.0
87144,NM,46333.0,4,4.0
14215,NY,42447.0,4,4.0
33625,FL,28704.0,4,4.0
43617,OH,7659.0,4,4.0
43512,OH,28208.0,4,4.0
81089,CO,4656.0,4,4.0
56501,MN,17784.0,4,4.0
55430,MN,24058.0,4,4.0
29325,SC,14300.0,4,4.0
97850,OR,17197.0,4,4.0
31522,GA,16892.0,4,4.0
46311,IN,22431.0,4,4.0
49855,MI,32929.0,4,4.0
64111,MO,17112.0,4,4.0
80027,CO,34413.0,4,4.0
33146,FL,16468.0,4,4.0
43040,OH,35853.0,4,4.0
37174,TN,48849.0,4,4.0
92028,CA,51614.0,4,4.0
47546,IN,22445.0,4,4.0
07055,NJ,70518.0,4,4.0
07746,NJ,18337.0,4,4.0
91764,CA,55322.0,4,4.0
97503,OR,12349.0,4,4.0
85603,AZ,6342.0,4,4.0
88310,NM,35935.0,4,4.0
33306,FL,3526.0,4,4.0
33604,FL,39071.0,4,4.0
29461,SC,42402.0,4,4.0
75254,TX,24664.0,4,4.0
60642,IL,21687.0,4,4.0
61605,IL,14049.0,4,4.0
37412,TN,21881.0,4,4.0
53562,WI,29092.0,4,4.0
64109,MO,10290.0,4,4.0
80220,CO,37233.0,4,4.0
84120,UT,51212.0,4,4.0
40206,KY,20196.0,4,4.0
50266,IA,36486.0,4,4.0
43113,OH,24165.0,4,4.0
84737,UT,21212.0,4,4.0
91204,CA,17302.0,4,4.0
43607,OH,20494.0,4,4.0
49660,MI,14134.0,4,4.0
33603,FL,19070.0,4,4.0
30019,GA,50761.0,4,4.0
85262,AZ,13366.0,4,4.0
84049,UT,6655.0,4,4.0
73106,OK,12956.0,4,4.0
63131,MO,18241.0,4,4.0
08055,NJ,28806.0,4,4.0
59501,MT,12676.0,4,4.0
37064,TN,62422.0,4,4.0
91504,CA,26678.0,4,4.0
72117,AR,13730.0,4,4.0
44709,OH,18509.0,4,4.0
37204,TN,15959.0,4,4.0
71909,AR,17935.0,4,4.0
43224,OH,43544.0,4,4.0
33602,FL,19936.0,4,4.0
30305,GA,29173.0,4,4.0
97330,OR,43947.0,4,4.0
27215,NC,44620.0,4,4.0
55423,MN,37137.0,4,4.0
06018,CT,2610.0,4,4.0
96766,HI,16937.0,4,4.0
07006,NJ,26733.0,4,4.0
27284,NC,56859.0,4,4.0
43085,OH,25566.0,4,4.0
46825,IN,29062.0,4,4.0
30577,GA,22726.0,4,4.0
56653,MN,1207.0,4,4.0
49417,MI,32406.0,4,4.0
30904,GA,24145.0,4,4.0
27601,NC,9965.0,4,4.0
85335,AZ,35815.0,4,4.0
80734,CO,3087.0,4,4.0
75214,TX,35664.0,4,4.0
84720,UT,23607.0,4,4.0
16693,PA,4061.0,4,4.0
16830,PA,13121.0,4,4.0
49444,MI,26281.0,4,4.0
53215,WI,59359.0,4,4.0
60174,IL,30958.0,4,4.0
37208,TN,21609.0,4,4.0
28374,NC,18818.0,4,4.0
80601,CO,40460.0,4,4.0
84759,UT,2064.0,4,4.0
29118,SC,15446.0,4,4.0
33413,FL,17503.0,4,4.0
22314,VA,35784.0,4,4.0
47909,IN,42759.0,4,4.0
97217,OR,36086.0,4,4.0
73117,OK,5859.0,4,4.0
30316,GA,33625.0,4,4.0
75090,TX,25002.0,4,4.0
71730,AR,31103.0,4,4.0
55427,MN,24353.0,4,4.0
55449,MN,33321.0,4,4.0
31792,GA,24374.0,4,4.0
27292,NC,39337.0,4,4.0
91722,CA,36111.0,4,4.0
85374,AZ,41182.0,4,4.0
28078,NC,67863.0,4,4.0
28226,NC,40513.0,4,4.0
42718,KY,26099.0,4,4.0
75115,TX,56164.0,4,4.0
40356,KY,44381.0,4,4.0
37217,TN,33115.0,4,4.0
85345,AZ,61024.0,4,4.0
28206,NC,14053.0,4,4.0
32086,FL,31452.0,4,4.0
46220,IN,36078.0,4,4.0
27101,NC,21654.0,4,4.0
97132,OR,32028.0,4,4.0
87114,NM,69402.0,4,4.0
31794,GA,28012.0,4,4.0
59711,MT,9234.0,4,4.0
33418,FL,43383.0,4,4.0
08096,NJ,36355.0,4,4.0
91201,CA,22608.0,4,4.0
84078,UT,29172.0,4,4.0
97128,OR,38394.0,4,4.0
70726,LA,59586.0,4,4.0
38627,MS,1280.0,4,4.0
70394,LA,13932.0,4,4.0
63857,MO,12236.0,4,4.0
29414,SC,45150.0,4,4.0
22205,VA,18594.0,4,4.0
89118,NV,22588.0,4,4.0
42003,KY,28592.0,4,4.0
08648,NJ,31955.0,4,4.0
73127,OK,27007.0,4,4.0
28352,NC,24940.0,4,4.0
70517,LA,26434.0,4,4.0
27330,NC,39489.0,4,4.0
37122,TN,64018.0,4,4.0
33326,FL,33978.0,4,4.0
53066,WI,36595.0,4,4.0
37303,TN,25894.0,4,4.0
71351,LA,11068.0,4,4.0
80122,CO,32336.0,4,4.0
40391,KY,36461.0,4,4.0
53072,WI,26687.0,4,4.0
27344,NC,17834.0,4,4.0
52240,IA,34224.0,4,4.0
27536,NC,15998.0,4,4.0
70810,LA,42472.0,4,4.0
71292,LA,22774.0,4,4.0
55429,MN,28755.0,4,4.0
08002,NJ,23920.0,4,4.0
89134,NV,24024.0,4,4.0
40517,KY,37751.0,4,4.0
11205,NY,50474.0,4,4.0
95901,CA,35840.0,4,4.0
78676,TX,14713.0,4,4.0
19701,DE,42717.0,4,4.0
19720,DE,61043.0,4,4.0
11561,NY,39132.0,4,4.0
11218,NY,78642.0,4,4.0
11237,NY,49418.0,4,4.0
95138,CA,19530.0,4,4.0
66605,KS,19531.0,4,4.0
33950,FL,24984.0,4,4.0
34787,FL,88636.0,4,4.0
11716,NY,10315.0,4,4.0
78728,TX,25555.0,4,4.0
35007,AL,28274.0,3,3.0
11374,NY,47129.0,3,3.0
11042,NY,19.0,3,3.0
11366,NY,14430.0,3,3.0
11235,NY,88482.0,3,3.0
99623,AK,23878.0,3,3.0
24210,VA,17284.0,3,3.0
28739,NC,21251.0,3,3.0
93535,CA,82149.0,3,3.0
44890,OH,10759.0,3,3.0
65803,MO,42007.0,3,3.0
95122,CA,54056.0,3,3.0
11758,NY,54226.0,3,3.0
12401,NY,35493.0,3,3.0
12413,NY,2914.0,3,3.0
16743,PA,3933.0,3,3.0
10941,NY,14549.0,3,3.0
15220,PA,17840.0,3,3.0
16801,PA,42446.0,3,3.0
17055,PA,40353.0,3,3.0
13021,NY,38479.0,3,3.0
94515,CA,6834.0,3,3.0
31730,GA,9160.0,3,3.0
89135,NV,31763.0,3,3.0
28105,NC,44085.0,3,3.0
47421,IN,27798.0,3,3.0
33179,FL,48088.0,3,3.0
56721,MN,10602.0,3,3.0
55720,MN,17236.0,3,3.0
50313,IA,17723.0,3,3.0
08046,NJ,31846.0,3,3.0
47807,IN,12063.0,3,3.0
39206,MS,22553.0,3,3.0
70131,LA,27473.0,3,3.0
85321,AZ,3663.0,3,3.0
64138,MO,25565.0,3,3.0
40222,KY,21725.0,3,3.0
80249,CO,36794.0,3,3.0
07702,NJ,4184.0,3,3.0
43125,OH,14295.0,3,3.0
91106,CA,24172.0,3,3.0
84653,UT,11103.0,3,3.0
80504,CO,60183.0,3,3.0
87106,NM,26987.0,3,3.0
70811,LA,13116.0,3,3.0
70427,LA,17941.0,3,3.0
39307,MS,16231.0,3,3.0
42041,KY,4267.0,3,3.0
71241,LA,9535.0,3,3.0
87105,NM,54151.0,3,3.0
97222,OR,36316.0,3,3.0
70737,LA,47332.0,3,3.0
61455,IL,17630.0,3,3.0
49525,MI,30275.0,3,3.0
29301,SC,34531.0,3,3.0
59803,MT,17203.0,3,3.0
43214,OH,26805.0,3,3.0
07950,NJ,21459.0,3,3.0
33801,FL,36798.0,3,3.0
28120,NC,24017.0,3,3.0
28805,NC,18554.0,3,3.0
46254,IN,40162.0,3,3.0
46320,IN,14514.0,3,3.0
46970,IN,23317.0,3,3.0
63703,MO,8599.0,3,3.0
22042,VA,34638.0,3,3.0
43140,OH,24030.0,3,3.0
50023,IA,43603.0,3,3.0
07073,NJ,10022.0,3,3.0
07456,NJ,11735.0,3,3.0
30340,GA,30529.0,3,3.0
89431,NV,40219.0,3,3.0
90606,CA,32078.0,3,3.0
53188,WI,35552.0,3,3.0
37312,TN,36291.0,3,3.0
23231,VA,37455.0,3,3.0
75201,TX,17740.0,3,3.0
39553,MS,17032.0,3,3.0
97221,OR,12821.0,3,3.0
96748,HI,4441.0,3,3.0
84339,UT,5847.0,3,3.0
97236,OR,40193.0,3,3.0
19301,PA,7542.0,3,3.0
43212,OH,24171.0,3,3.0
22033,VA,40692.0,3,3.0
47954,IN,2267.0,3,3.0
27886,NC,18776.0,3,3.0
46012,IN,19108.0,3,3.0
36607,AL,6264.0,3,3.0
90703,CA,49735.0,3,3.0
85249,AZ,47414.0,3,3.0
91010,CA,26730.0,3,3.0
75202,TX,2529.0,3,3.0
30327,GA,24789.0,3,3.0
80210,CO,39394.0,3,3.0
84098,UT,20573.0,3,3.0
53097,WI,7380.0,3,3.0
55057,MN,25519.0,3,3.0
18902,PA,22236.0,3,3.0
80134,CO,76369.0,3,3.0
70592,LA,28975.0,3,3.0
47111,IN,16972.0,3,3.0
63801,MO,22572.0,3,3.0
75225,TX,22635.0,3,3.0
53172,WI,20795.0,3,3.0
75007,TX,53960.0,3,3.0
57702,SD,33162.0,3,3.0
24014,VA,16869.0,3,3.0
29042,SC,4603.0,3,3.0
90067,CA,3344.0,3,3.0
90505,CA,36643.0,3,3.0
27928,NC,1670.0,3,3.0
46304,IN,26835.0,3,3.0
84651,UT,28416.0,3,3.0
70518,LA,16683.0,3,3.0
53211,WI,36327.0,3,3.0
53402,WI,33621.0,3,3.0
53202,WI,27897.0,3,3.0
91710,CA,82576.0,3,3.0
33477,FL,12683.0,3,3.0
12205,NY,27168.0,3,3.0
11520,NY,45121.0,3,3.0
43222,OH,4124.0,3,3.0
57401,SD,32275.0,3,3.0
73116,OK,9531.0,3,3.0
30519,GA,54608.0,3,3.0
28269,NC,82422.0,3,3.0
97070,OR,26443.0,3,3.0
84054,UT,21552.0,3,3.0
28379,NC,24603.0,3,3.0
06106,CT,38036.0,3,3.0
32703,FL,54805.0,3,3.0
46062,IN,38915.0,3,3.0
41168,KY,2993.0,3,3.0
53216,WI,30109.0,3,3.0
22401,VA,27799.0,3,3.0
75041,TX,32219.0,3,3.0
30135,GA,67508.0,3,3.0
34653,FL,33381.0,3,3.0
35968,AL,5115.0,3,3.0
32503,FL,33693.0,3,3.0
58078,ND,39161.0,3,3.0
06790,CT,35486.0,3,3.0
31701,GA,18133.0,3,3.0
57108,SD,31953.0,3,3.0
46383,IN,41981.0,3,3.0
47331,IN,22782.0,3,3.0
47715,IN,28959.0,3,3.0
30005,GA,39308.0,3,3.0
72143,AR,35111.0,3,3.0
30083,GA,58064.0,3,3.0
80530,CO,5428.0,3,3.0
56666,MN,886.0,3,3.0
53042,WI,6886.0,3,3.0
33181,FL,20955.0,3,3.0
55343,MN,26307.0,3,3.0
27529,NC,54250.0,3,3.0
75232,TX,30061.0,3,3.0
84014,UT,16870.0,3,3.0
40359,KY,7158.0,3,3.0
57106,SD,47877.0,3,3.0
27013,NC,6257.0,3,3.0
60487,IL,26388.0,3,3.0
11354,NY,61276.0,3,3.0
11706,NY,66263.0,3,3.0
43223,OH,27951.0,3,3.0
75247,TX,830.0,3,3.0
27104,NC,30533.0,3,3.0
56649,MN,8923.0,3,3.0
31643,GA,9252.0,3,3.0
37091,TN,22554.0,3,3.0
20151,VA,22653.0,3,3.0
43082,OH,32459.0,3,3.0
29302,SC,17356.0,3,3.0
06095,CT,29458.0,3,3.0
17501,PA,4637.0,3,3.0
17601,PA,55710.0,3,3.0
83605,ID,38561.0,3,3.0
08097,NJ,3283.0,3,3.0
55092,MN,10801.0,3,3.0
80621,CO,13343.0,3,3.0
46140,IN,41708.0,3,3.0
84774,UT,1865.0,3,3.0
70546,LA,16277.0,3,3.0
33170,FL,14908.0,3,3.0
37363,TN,41120.0,3,3.0
90402,CA,12295.0,3,3.0
22572,VA,6283.0,3,3.0
37354,TN,17535.0,3,3.0
33569,FL,28065.0,3,3.0
77083,TX,73763.0,3,3.0
78723,TX,34522.0,3,3.0
60115,IL,42103.0,3,3.0
33711,FL,20121.0,3,3.0
75082,TX,28063.0,3,3.0
30401,GA,13649.0,3,3.0
28756,NC,4156.0,3,3.0
64068,MO,37222.0,3,3.0
75244,TX,12576.0,3,3.0
37205,TN,24551.0,3,3.0
65775,MO,24519.0,3,3.0
84535,UT,2323.0,3,3.0
97058,OR,21124.0,3,3.0
29526,SC,51403.0,3,3.0
13502,NY,33990.0,3,3.0
76240,TX,28349.0,3,3.0
77041,TX,35958.0,3,3.0
41465,KY,10732.0,3,3.0
85305,AZ,14055.0,3,3.0
89084,NV,31369.0,3,3.0
75219,TX,27885.0,3,3.0
33183,FL,35891.0,3,3.0
33184,FL,20913.0,3,3.0
07848,NJ,4818.0,3,3.0
37311,TN,29687.0,3,3.0
75503,TX,25547.0,3,3.0
75455,TX,27305.0,3,3.0
60201,IL,44652.0,3,3.0
57745,SD,2078.0,3,3.0
84116,UT,35327.0,3,3.0
30044,GA,94774.0,3,3.0
08054,NJ,44633.0,3,3.0
08079,NJ,10793.0,3,3.0
08234,NJ,46906.0,3,3.0
56671,MN,3153.0,3,3.0
47710,IN,18470.0,3,3.0
85382,AZ,42576.0,3,3.0
75234,TX,33216.0,3,3.0
85344,AZ,9137.0,3,3.0
70560,LA,39457.0,3,3.0
29532,SC,19572.0,3,3.0
59417,MT,7795.0,3,3.0
47586,IN,11027.0,3,3.0
49250,MI,5994.0,3,3.0
36541,AL,14999.0,3,3.0
31405,GA,38069.0,3,3.0
43016,OH,44517.0,3,3.0
43017,OH,43619.0,3,3.0
43560,OH,34204.0,3,3.0
43764,OH,8177.0,3,3.0
37604,TN,37025.0,3,3.0
33033,FL,66871.0,3,3.0
07013,NJ,28843.0,3,3.0
55304,MN,49128.0,3,3.0
71106,LA,34906.0,3,3.0
64118,MO,42897.0,3,3.0
34981,FL,4494.0,3,3.0
32110,FL,8776.0,3,3.0
46041,IN,24120.0,3,3.0
43615,OH,39449.0,3,3.0
64055,MO,36225.0,3,3.0
11788,NY,16273.0,3,3.0
10901,NY,25145.0,3,3.0
11550,NY,61901.0,3,3.0
43613,OH,32116.0,3,3.0
35660,AL,9434.0,3,3.0
75078,TX,38980.0,3,3.0
89512,NV,30148.0,3,3.0
85303,AZ,34252.0,3,3.0
30294,GA,43552.0,3,3.0
56520,MN,3952.0,3,3.0
08048,NJ,12782.0,3,3.0
60045,IL,21026.0,3,3.0
33609,FL,17902.0,3,3.0
64133,MO,35259.0,3,3.0
53590,WI,43684.0,3,3.0
27607,NC,27182.0,3,3.0
58564,ND,70.0,3,3.0
33707,FL,24646.0,3,3.0
64064,MO,19717.0,3,3.0
33128,FL,8213.0,3,3.0
33029,FL,46202.0,3,3.0
52722,IA,40629.0,3,3.0
31520,GA,22726.0,3,3.0
55012,MN,1948.0,3,3.0
55051,MN,9858.0,3,3.0
37040,TN,60382.0,3,3.0
63026,MO,44648.0,3,3.0
91768,CA,35568.0,3,3.0
70805,LA,26025.0,3,3.0
92056,CA,53750.0,3,3.0
66762,KS,25309.0,3,3.0
64701,MO,14681.0,3,3.0
72601,AR,30483.0,3,3.0
33037,FL,13875.0,3,3.0
52761,IA,30530.0,3,3.0
56425,MN,8584.0,3,3.0
88220,NM,40762.0,3,3.0
45249,OH,14005.0,3,3.0
38105,TN,6232.0,3,3.0
37355,TN,28487.0,3,3.0
74008,OK,31745.0,3,3.0
37388,TN,26352.0,3,3.0
78521,TX,88708.0,3,3.0
30907,GA,50964.0,3,3.0
32817,FL,40376.0,3,3.0
56633,MN,4751.0,3,3.0
60563,IL,37997.0,3,3.0
10512,NY,24664.0,3,3.0
10530,NY,13037.0,3,3.0
42240,KY,41791.0,3,3.0
32904,FL,35399.0,3,3.0
36693,AL,18914.0,3,3.0
36109,AL,24176.0,3,3.0
64145,MO,5518.0,3,3.0
55021,MN,30636.0,3,3.0
55414,MN,36600.0,3,3.0
29801,SC,27613.0,3,3.0
63376,MO,76064.0,3,3.0
56482,MN,6925.0,3,3.0
63137,MO,18765.0,3,3.0
43935,OH,7968.0,3,3.0
27801,NC,19043.0,3,3.0
37643,TN,33752.0,3,3.0
57732,SD,1965.0,3,3.0
64119,MO,30865.0,3,3.0
78006,TX,40979.0,3,3.0
85621,AZ,21730.0,3,3.0
75604,TX,30752.0,3,3.0
60656,IL,28474.0,3,3.0
56716,MN,8965.0,3,3.0
68132,NE,13729.0,3,3.0
23233,VA,32610.0,3,3.0
19550,PA,581.0,3,3.0
83202,ID,24441.0,3,3.0
83661,ID,10537.0,3,3.0
63113,MO,10882.0,3,3.0
06702,CT,3882.0,3,3.0
75766,TX,25382.0,3,3.0
92078,CA,52347.0,3,3.0
66210,KS,19057.0,3,3.0
56347,MN,7449.0,3,3.0
30906,GA,58458.0,3,3.0
03101,NH,3885.0,3,3.0
03444,NH,1508.0,3,3.0
01431,MA,3193.0,3,3.0
47150,IN,49395.0,3,3.0
39759,MS,43337.0,3,3.0
63128,MO,29728.0,3,3.0
80911,CO,34577.0,3,3.0
88240,NM,42386.0,3,3.0
63023,MO,4844.0,3,3.0
85546,AZ,20100.0,3,3.0
91801,CA,53669.0,3,3.0
92122,CA,45646.0,3,3.0
81144,CO,7347.0,3,3.0
85304,AZ,28125.0,3,3.0
84037,UT,39763.0,3,3.0
62002,IL,30176.0,3,3.0
27615,NC,43010.0,3,3.0
44107,OH,51109.0,3,3.0
60014,IL,48275.0,3,3.0
33904,FL,32029.0,3,3.0
44121,OH,32887.0,3,3.0
44070,OH,32442.0,3,3.0
23220,VA,36942.0,3,3.0
32837,FL,56813.0,3,3.0
63111,MO,19538.0,3,3.0
01830,MA,27553.0,3,3.0
02840,RI,23902.0,3,3.0
01527,MA,13799.0,3,3.0
32566,FL,44434.0,3,3.0
32765,FL,65228.0,3,3.0
33572,FL,22395.0,3,3.0
34102,FL,10496.0,3,3.0
34239,FL,15049.0,3,3.0
77005,TX,28241.0,3,3.0
67114,KS,21375.0,3,3.0
60649,IL,48171.0,3,3.0
32835,FL,45380.0,3,3.0
02914,RI,22140.0,3,3.0
05701,VT,20349.0,3,3.0
36305,AL,16561.0,3,3.0
49010,MI,18183.0,3,3.0
03063,NH,16036.0,3,3.0
60660,IL,42534.0,3,3.0
28227,NC,57126.0,3,3.0
62448,IL,5719.0,3,3.0
49946,MI,3784.0,3,3.0
33875,FL,11004.0,3,3.0
11214,NY,96560.0,3,3.0
11224,NY,46019.0,3,3.0
12020,NY,34667.0,3,3.0
75039,TX,24569.0,3,3.0
85741,AZ,34131.0,3,3.0
87507,NM,51338.0,3,3.0
80021,CO,36176.0,3,3.0
32827,FL,19042.0,3,3.0
60706,IL,24327.0,3,3.0
31036,GA,10985.0,3,3.0
98663,WA,15188.0,3,3.0
78602,TX,33759.0,3,3.0
32801,FL,17728.0,3,3.0
39701,MS,12487.0,3,3.0
03103,NH,38039.0,3,3.0
66611,KS,9843.0,3,3.0
44103,OH,14469.0,3,3.0
74136,OK,30416.0,3,3.0
93950,CA,15082.0,3,3.0
77025,TX,28510.0,3,3.0
77096,TX,34510.0,3,3.0
60618,IL,90316.0,3,3.0
32771,FL,57178.0,3,3.0
60942,IL,5731.0,3,3.0
06830,CT,25043.0,3,3.0
06905,CT,21809.0,3,3.0
66061,KS,66166.0,3,3.0
25401,WV,15086.0,3,3.0
76021,TX,35265.0,3,3.0
76054,TX,12120.0,3,3.0
84105,UT,22856.0,3,3.0
97203,OR,33763.0,3,3.0
33936,FL,24051.0,3,3.0
33765,FL,13844.0,3,3.0
27949,NC,8151.0,3,3.0
15001,PA,32299.0,3,3.0
15213,PA,31075.0,3,3.0
15221,PA,28913.0,3,3.0
02920,RI,37791.0,3,3.0
02822,RI,5960.0,3,3.0
97204,OR,1001.0,3,3.0
80435,CO,8344.0,3,3.0
29640,SC,32191.0,3,3.0
33177,FL,56331.0,3,3.0
62201,IL,5125.0,3,3.0
12037,NY,3895.0,3,3.0
78232,TX,35397.0,3,3.0
84501,UT,13111.0,3,3.0
90706,CA,79179.0,3,3.0
98390,WA,11727.0,3,3.0
75215,TX,18806.0,3,3.0
84104,UT,23487.0,3,3.0
36083,AL,9367.0,3,3.0
03102,NH,33396.0,3,3.0
01440,MA,21577.0,3,3.0
05855,VT,7388.0,3,3.0
43050,OH,29594.0,3,3.0
43220,OH,27736.0,3,3.0
01701,MA,33005.0,3,3.0
06605,CT,23867.0,3,3.0
01901,MA,2794.0,3,3.0
39666,MS,10467.0,3,3.0
48823,MI,51793.0,3,3.0
60604,IL,897.0,3,3.0
01604,MA,41301.0,3,3.0
06108,CT,24201.0,3,3.0
02882,RI,12919.0,3,3.0
77051,TX,18323.0,3,3.0
76210,TX,46211.0,3,3.0
92602,CA,29581.0,3,3.0
32751,FL,23230.0,3,3.0
60606,IL,3797.0,3,3.0
96707,HI,47181.0,3,3.0
33881,FL,38369.0,3,3.0
26180,WV,2199.0,3,3.0
77384,TX,23952.0,3,3.0
23229,VA,34471.0,3,3.0
37813,TN,18030.0,3,3.0
44102,OH,43347.0,3,3.0
28152,NC,25643.0,3,3.0
33034,FL,22850.0,3,3.0
97030,OR,39492.0,3,3.0
98020,WA,20236.0,3,3.0
98027,WA,29089.0,3,3.0
53718,WI,17034.0,3,3.0
60007,IL,33670.0,3,3.0
76006,TX,25320.0,3,3.0
46615,IN,14777.0,3,3.0
60561,IL,23139.0,3,3.0
01453,MA,43752.0,3,3.0
77013,TX,16815.0,3,3.0
75020,TX,23782.0,3,3.0
77381,TX,35191.0,3,3.0
77515,TX,32710.0,3,3.0
77707,TX,17509.0,3,3.0
32779,FL,29321.0,3,3.0
37743,TN,25755.0,3,3.0
93422,CA,33041.0,3,3.0
81506,CO,11412.0,3,3.0
55811,MN,27761.0,3,3.0
42066,KY,23081.0,3,3.0
01923,MA,27987.0,3,3.0
82520,WY,12887.0,3,3.0
30518,GA,56149.0,3,3.0
84067,UT,39194.0,3,3.0
85120,AZ,30605.0,3,3.0
30601,GA,25036.0,3,3.0
64506,MO,22828.0,3,3.0
62286,IL,5719.0,3,3.0
60714,IL,31006.0,3,3.0
90660,CA,62013.0,3,3.0
84624,UT,5836.0,3,3.0
90680,CA,30045.0,3,3.0
78224,TX,21759.0,3,3.0
04351,ME,2462.0,3,3.0
35772,AL,4688.0,3,3.0
30540,GA,19397.0,3,3.0
35810,AL,29976.0,3,3.0
05478,VT,15704.0,3,3.0
16870,PA,7452.0,3,3.0
39452,MS,28668.0,3,3.0
93307,CA,88338.0,3,3.0
63109,MO,26777.0,3,3.0
60543,IL,40299.0,3,3.0
51104,IA,23080.0,3,3.0
75023,TX,46777.0,3,3.0
75043,TX,63973.0,3,3.0
75051,TX,40243.0,3,3.0
58703,ND,23341.0,3,3.0
73102,OK,3072.0,3,3.0
87544,NM,13548.0,3,3.0
85268,AZ,24031.0,3,3.0
44044,OH,14911.0,3,3.0
02909,RI,46119.0,3,3.0
71655,AR,14458.0,3,3.0
42103,KY,22106.0,3,3.0
74401,OK,16181.0,3,3.0
44484,OH,22290.0,3,3.0
85045,AZ,8090.0,3,3.0
80517,CO,9720.0,3,3.0
70053,LA,16509.0,3,3.0
70112,LA,4988.0,3,3.0
96816,HI,51586.0,3,3.0
33853,FL,12404.0,3,3.0
44053,OH,20735.0,3,3.0
37922,TN,39623.0,3,3.0
92694,CA,36637.0,3,3.0
48602,MI,27613.0,3,3.0
32607,FL,35420.0,3,3.0
60510,IL,28156.0,3,3.0
02467,MA,22626.0,3,3.0
02645,MA,10436.0,3,3.0
60477,IL,37335.0,3,3.0
93510,CA,7591.0,3,3.0
46514,IN,42048.0,3,3.0
55445,MN,13865.0,3,3.0
03833,NH,22662.0,3,3.0
20010,DC,32663.0,3,3.0
48316,MI,28192.0,3,3.0
30328,GA,40322.0,3,3.0
32425,FL,14419.0,3,3.0
02360,MA,61134.0,3,3.0
92782,CA,29266.0,3,3.0
92861,CA,5843.0,3,3.0
77048,TX,20536.0,3,3.0
81625,CO,12560.0,3,3.0
87107,NM,30340.0,3,3.0
60020,IL,10967.0,3,3.0
60621,IL,29570.0,3,3.0
27896,NC,20683.0,3,3.0
59718,MT,43831.0,3,3.0
28115,NC,43413.0,3,3.0
28213,NC,47215.0,3,3.0
28214,NC,42925.0,3,3.0
37918,TN,46245.0,3,3.0
62441,IL,7236.0,3,3.0
77388,TX,51483.0,3,3.0
77705,TX,37950.0,3,3.0
60012,IL,10916.0,3,3.0
99021,WA,9690.0,3,3.0
98029,WA,31432.0,3,3.0
77068,TX,11764.0,3,3.0
84664,UT,11365.0,3,3.0
76086,TX,21429.0,3,3.0
77339,TX,43076.0,3,3.0
59301,MT,11509.0,3,3.0
92835,CA,25450.0,3,3.0
61603,IL,15503.0,3,3.0
29681,SC,63257.0,3,3.0
44060,OH,60360.0,3,3.0
96826,HI,30092.0,3,3.0
96753,HI,27611.0,3,3.0
75204,TX,34012.0,3,3.0
27910,NC,10662.0,3,3.0
60432,IL,19989.0,3,3.0
89706,NV,20778.0,3,3.0
55439,MN,9309.0,3,3.0
55441,MN,18415.0,3,3.0
55705,MN,3226.0,3,3.0
03820,NH,32800.0,3,3.0
77032,TX,13497.0,3,3.0
77034,TX,38186.0,3,3.0
49938,MI,7340.0,3,3.0
99114,WA,12649.0,3,3.0
98092,WA,50258.0,3,3.0
90073,CA,936.0,3,3.0
90502,CA,18977.0,3,3.0
37764,TN,10583.0,3,3.0
75010,TX,33186.0,3,3.0
55433,MN,34618.0,3,3.0
48310,MI,43709.0,3,3.0
97215,OR,18221.0,3,3.0
97202,OR,43193.0,3,3.0
77065,TX,37144.0,3,3.0
93725,CA,26162.0,3,3.0
77091,TX,28020.0,3,3.0
92231,CA,39542.0,3,3.0
76401,TX,30144.0,3,3.0
46307,IN,69248.0,3,3.0
48302,MI,17196.0,3,3.0
97720,OR,4518.0,3,3.0
93926,CA,9187.0,3,3.0
55403,MN,17707.0,3,3.0
40769,KY,18481.0,3,3.0
07202,NJ,43389.0,3,3.0
60155,IL,8011.0,3,3.0
32244,FL,63292.0,3,3.0
30228,GA,51000.0,3,3.0
33469,FL,15101.0,3,3.0
93955,CA,32703.0,3,3.0
76051,TX,49969.0,3,3.0
55421,MN,30580.0,3,3.0
61554,IL,40854.0,3,3.0
12188,NY,11035.0,3,3.0
07086,NJ,17197.0,3,3.0
07631,NJ,29308.0,3,3.0
19803,DE,21886.0,3,3.0
60194,IL,20622.0,3,3.0
60015,IL,28013.0,3,3.0
60181,IL,29821.0,3,3.0
60555,IL,13909.0,3,3.0
