zipcode,state,population,is_substance_abuse_rehab_per_100k,is_substance_abuse_rehab_per_100k_capped_viz
78653,TX,31167.0,12.834087335964321,12.834087335964321
90013,CA,15589.0,12.829559304637886,12.829559304637886
59417,MT,7795.0,12.82873636946761,12.82873636946761
90813,CA,54565.0,12.82873636946761,12.82873636946761
79403,TX,15604.0,12.81722635221738,12.81722635221738
34654,FL,23508.0,12.761613067891782,12.761613067891782
60153,IL,23512.0,12.759441987070431,12.759441987070431
39047,MS,39191.0,12.758031180628205,12.758031180628205
38114,TN,23559.0,12.733987011333248,12.733987011333248
98362,WA,23571.0,12.727504136438844,12.727504136438844
15104,PA,7858.0,12.725884448969204,12.725884448969204
48234,MI,31442.0,12.721837033267605,12.721837033267605
40047,KY,23597.0,12.71348052718566,12.71348052718566
49503,MI,39344.0,12.708418056120372,12.708418056120372
84720,UT,23607.0,12.708095056551024,12.708095056551024
62301,IL,31481.0,12.706076681172771,12.706076681172771
30339,GA,31490.0,12.702445220704986,12.702445220704986
12009,NY,7874.0,12.700025400050798,12.700025400050798
01267,MA,7876.0,12.696800406297612,12.696800406297612
71270,LA,31513.0,12.693174245549457,12.693174245549457
91601,CA,39429.0,12.681021583098735,12.681021583098735
89032,NV,47324.0,12.678556335051983,12.678556335051983
42001,KY,31579.0,12.666645555590742,12.666645555590742
30269,GA,39481.0,12.664319546110788,12.664319546110788
93721,CA,7899.0,12.659830358273199,12.659830358273199
14057,NY,7915.0,12.634238787113077,12.634238787113077
55344,MN,15837.0,12.628654416871882,12.628654416871882
91401,CA,39621.0,12.619570429822568,12.619570429822568
44024,OH,23795.0,12.607690691321706,12.607690691321706
28080,NC,7964.0,12.556504269211453,12.556504269211453
67214,KS,15936.0,12.55020080321285,12.55020080321285
43935,OH,7968.0,12.55020080321285,12.55020080321285
92592,CA,79740.0,12.540757461750689,12.540757461750689
95826,CA,39902.0,12.530700215528045,12.530700215528045
24015,VA,15973.0,12.521129405872408,12.521129405872408
28804,NC,23964.0,12.518778167250876,12.518778167250876
17102,PA,7989.0,12.517211165352359,12.517211165352359
94590,CA,39981.0,12.505940321652785,12.505940321652785
46208,IN,23996.0,12.502083680613437,12.502083680613437
27536,NC,15998.0,12.501562695336919,12.501562695336919
03063,NH,16036.0,12.47193813918683,12.47193813918683
55430,MN,24058.0,12.469864494139163,12.469864494139163
63115,MO,16056.0,12.456402590931738,12.456402590931738
70420,LA,8030.0,12.453300124533001,12.453300124533001
92562,CA,64270.0,12.447487163528862,12.447487163528862
17554,PA,8042.0,12.434717731907487,12.434717731907487
50022,IA,8052.0,12.419274714356682,12.419274714356682
81623,CO,16110.0,12.414649286157667,12.414649286157667
48328,MI,24178.0,12.407974191413683,12.407974191413683
07728,NJ,56444.0,12.401672454113811,12.401672454113811
47394,IN,8064.0,12.40079365079365,12.40079365079365
85212,AZ,48422.0,12.391061914006029,12.391061914006029
47872,IN,8075.0,12.38390092879257,12.38390092879257
90028,CA,32330.0,12.372409526755336,12.372409526755336
74401,OK,16181.0,12.360175514492306,12.360175514492306
91505,CA,32371.0,12.356739056562974,12.356739056562974
93449,CA,8096.0,12.35177865612648,12.35177865612648
93930,CA,16206.0,12.341108231519192,12.341108231519192
61615,IL,24314.0,12.338570370979681,12.338570370979681
23222,VA,24337.0,12.32690964375231,12.32690964375231
13203,NY,16240.0,12.31527093596059,12.31527093596059
45241,OH,24380.0,12.305168170631667,12.305168170631667
70808,LA,32510.0,12.303906490310673,12.303906490310673
90062,CA,32524.0,12.298610257040956,12.298610257040956
57042,SD,8131.0,12.298610257040956,12.298610257040956
08857,NJ,40675.0,12.292562999385371,12.292562999385371
15501,PA,16277.0,12.2872765251582,12.2872765251582
77054,TX,24419.0,12.28551537737008,12.28551537737008
86326,AZ,24465.0,12.26241569589209,12.26241569589209
90401,CA,8167.0,12.244398187829068,12.244398187829068
18706,PA,16338.0,12.241400416207615,12.241400416207615
08810,NJ,8170.0,12.239902080783354,12.239902080783354
32132,FL,8189.0,12.211503236048358,12.211503236048358
56201,MN,24575.0,12.207527975584945,12.207527975584945
21061,MD,57352.0,12.205328497698424,12.205328497698424
40383,KY,24592.0,12.199089134677944,12.199089134677944
28387,NC,16413.0,12.185462742947664,12.185462742947664
71671,AR,8210.0,12.18026796589525,12.18026796589525
01473,MA,8213.0,12.1758188238159,12.1758188238159
33073,FL,32853.0,12.175448208687182,12.175448208687182
35652,AL,8215.0,12.172854534388314,12.172854534388314
28358,NC,32865.0,12.17100258633805,12.17100258633805
28202,NC,16447.0,12.160272390101538,12.160272390101538
85215,AZ,16461.0,12.149930137901707,12.149930137901707
84332,UT,8238.0,12.138868657441126,12.138868657441126
81601,CO,16484.0,12.132977432661976,12.132977432661976
57717,SD,8242.0,12.132977432661976,12.132977432661976
85250,AZ,16501.0,12.120477546815344,12.120477546815344
55009,MN,8252.0,12.11827435773146,12.11827435773146
49866,MI,8259.0,12.108003390240949,12.108003390240949
23230,VA,8263.0,12.10214207914801,12.10214207914801
30107,GA,16528.0,12.100677637947726,12.100677637947726
70006,LA,16540.0,12.091898428053204,12.091898428053204
80236,CO,16565.0,12.073649260488983,12.073649260488983
44906,OH,16566.0,12.072920439454304,12.072920439454304
98368,WA,16567.0,12.072191706404297,12.072191706404297
70433,LA,41423.0,12.070588803321826,12.070588803321826
71040,LA,8288.0,12.065637065637066,12.065637065637066
94574,CA,8317.0,12.023566189731875,12.023566189731875
60517,IL,33276.0,12.020675561966582,12.020675561966582
66053,KS,8325.0,12.012012012012011,12.012012012012011
33907,FL,24980.0,12.009607686148918,12.009607686148918
20794,MD,16658.0,12.006243246488173,12.006243246488173
03301,NH,33352.0,11.993283761093787,11.993283761093787
93619,CA,50032.0,11.992324912056285,11.992324912056285
25430,WV,8343.0,11.986096128490951,11.986096128490951
80435,CO,8344.0,11.984659635666347,11.984659635666347
85143,AZ,41720.0,11.984659635666347,11.984659635666347
29902,SC,16692.0,11.981787682722263,11.981787682722263
45420,OH,25045.0,11.978438810141744,11.978438810141744
08086,NJ,8358.0,11.964584828906437,11.964584828906437
53040,WI,8358.0,11.964584828906437,11.964584828906437
40218,KY,33437.0,11.962795705356342,11.962795705356342
61822,IL,25091.0,11.956478418556454,11.956478418556454
90004,CA,58585.0,11.948450968677989,11.948450968677989
21040,MD,25138.0,11.934123637520884,11.934123637520884
02025,MA,8381.0,11.931750387781888,11.931750387781888
91208,CA,16776.0,11.921793037672865,11.921793037672865
94952,CA,33619.0,11.898033849906302,11.898033849906302
30474,GA,16828.0,11.884953648680769,11.884953648680769
90403,CA,25278.0,11.868027533823879,11.868027533823879
97701,OR,42159.0,11.859863848763016,11.859863848763016
32136,FL,8432.0,11.859582542694497,11.859582542694497
25550,WV,8432.0,11.859582542694497,11.859582542694497
99835,AK,8446.0,11.839924224484964,11.839924224484964
84606,UT,33791.0,11.837471516084165,11.837471516084165
72927,AR,8449.0,11.835720203574388,11.835720203574388
04064,ME,8452.0,11.83151916706105,11.83151916706105
92252,CA,8463.0,11.816140848398913,11.816140848398913
93726,CA,42366.0,11.801916631260916,11.801916631260916
28340,NC,8481.0,11.791062374719962,11.791062374719962
92835,CA,25450.0,11.787819253438114,11.787819253438114
33770,FL,25475.0,11.776251226692835,11.776251226692835
55306,MN,16984.0,11.775788977861517,11.775788977861517
89101,NV,42465.0,11.77440244907571,11.77440244907571
76501,TX,16987.0,11.773709307117207,11.773709307117207
85040,AZ,33993.0,11.76712852646133,11.76712852646133
33321,FL,51011.0,11.762168943953265,11.762168943953265
97051,OR,17012.0,11.756407241946862,11.756407241946862
40208,KY,17048.0,11.731581417175034,11.731581417175034
44105,OH,34100.0,11.730205278592376,11.730205278592376
28803,NC,34108.0,11.727453969743168,11.727453969743168
40508,KY,25586.0,11.725162198077074,11.725162198077074
53210,WI,25588.0,11.724245740190716,11.724245740190716
85201,AZ,51187.0,11.721726219547932,11.721726219547932
46011,IN,17078.0,11.710973181871415,11.710973181871415
82301,WY,8539.0,11.710973181871415,11.710973181871415
29405,SC,25620.0,11.7096018735363,11.7096018735363
38301,TN,34170.0,11.706175007316359,11.706175007316359
46260,IN,34188.0,11.7000117000117,11.7000117000117
89130,NV,34212.0,11.691804045364199,11.691804045364199
84117,UT,25675.0,11.684518013631937,11.684518013631937
96021,CA,17123.0,11.680196227296618,11.680196227296618
21085,MD,17142.0,11.667250029168125,11.667250029168125
56425,MN,8584.0,11.649580615097856,11.649580615097856
89121,NV,68692.0,11.6461887847202,11.6461887847202
48302,MI,17196.0,11.630611770179112,11.630611770179112
99508,AK,34394.0,11.62993545385823,11.62993545385823
63703,MO,8599.0,11.629259216187927,11.629259216187927
12206,NY,17219.0,11.615076369127127,11.615076369127127
79410,TX,8615.0,11.607661056297156,11.607661056297156
68410,NE,8620.0,11.600928074245939,11.600928074245939
61701,IL,34497.0,11.595211177783575,11.595211177783575
98250,WA,8632.0,11.584800741427248,11.584800741427248
28376,NC,43160.0,11.584800741427248,11.584800741427248
89169,NV,25938.0,11.566042100393245,11.566042100393245
32204,FL,8673.0,11.530035743110803,11.530035743110803
21221,MD,43381.0,11.525783176966875,11.525783176966875
40504,KY,26042.0,11.519852545887414,11.519852545887414
19137,PA,8682.0,11.51808339092375,11.51808339092375
32905,FL,26064.0,11.51012891344383,11.51012891344383
42718,KY,26099.0,11.494693283267559,11.494693283267559
80206,CO,26108.0,11.490730810479546,11.490730810479546
24266,VA,8705.0,11.487650775416428,11.487650775416428
11559,NY,8709.0,11.482374555057985,11.482374555057985
43203,OH,8726.0,11.460004584001833,11.460004584001833
34983,FL,43654.0,11.453704127914968,11.453704127914968
97216,OR,17488.0,11.436413540713632,11.436413540713632
27265,NC,52530.0,11.42204454597373,11.42204454597373
56431,MN,8763.0,11.411617026132602,11.411617026132602
91402,CA,70140.0,11.40575990875392,11.40575990875392
28466,NC,8773.0,11.398609369656903,11.398609369656903
32110,FL,8776.0,11.394712853236099,11.394712853236099
43213,OH,35105.0,11.394388263780087,11.394388263780087
96002,CA,35158.0,11.377211445474714,11.377211445474714
92860,CA,26376.0,11.37397634212921,11.37397634212921
85014,AZ,26381.0,11.37182062848262,11.37182062848262
04769,ME,8797.0,11.367511651699443,11.367511651699443
36604,AL,8798.0,11.366219595362583,11.366219595362583
41011,KY,26470.0,11.333585190782017,11.333585190782017
75965,TX,17652.0,11.330160888284613,11.330160888284613
94066,CA,44147.0,11.325797902462227,11.325797902462227
48165,MI,8832.0,11.322463768115941,11.322463768115941
28301,NC,17670.0,11.318619128466327,11.318619128466327
83341,ID,8838.0,11.31477709889115,11.31477709889115
56560,MN,44205.0,11.310937676733401,11.310937676733401
55403,MN,17707.0,11.294968091715141,11.294968091715141
40962,KY,17714.0,11.290504685559444,11.290504685559444
99001,WA,8859.0,11.287955751213454,11.287955751213454
50313,IA,17723.0,11.284771201263894,11.284771201263894
32801,FL,17728.0,11.28158844765343,11.28158844765343
93277,CA,53196.0,11.279043537108054,11.279043537108054
80033,CO,26618.0,11.270568788038169,11.270568788038169
92655,CA,8878.0,11.263798152737102,11.263798152737102
55115,MN,8880.0,11.26126126126126,11.26126126126126
31201,GA,8882.0,11.258725512272012,11.258725512272012
84701,UT,8883.0,11.257458065968704,11.257458065968704
07114,NJ,17767.0,11.256824449822705,11.256824449822705
80227,CO,35567.0,11.246380071414514,11.246380071414514
56501,MN,17784.0,11.246063877642825,11.246063877642825
91504,CA,26678.0,11.245220781168005,11.245220781168005
47424,IN,8893.0,11.244799280332845,11.244799280332845
19144,PA,44481.0,11.24075447944066,11.24075447944066
92359,CA,8900.0,11.235955056179776,11.235955056179776
75702,TX,26777.0,11.20364491914703,11.20364491914703
37190,TN,8930.0,11.198208286674133,11.198208286674133
92109,CA,44671.0,11.192943968122496,11.192943968122496
06515,CT,17877.0,11.187559433909493,11.187559433909493
30032,GA,44697.0,11.186433093943664,11.186433093943664
15024,PA,8943.0,11.181930001118193,11.181930001118193
89113,NV,35829.0,11.164140779815234,11.164140779815234
47441,IN,8972.0,11.145786892554614,11.145786892554614
84106,UT,35892.0,11.144544745347153,11.144544745347153
27017,NC,8976.0,11.140819964349376,11.140819964349376
95726,CA,8985.0,11.129660545353365,11.129660545353365
18708,PA,8988.0,11.125945705384957,11.125945705384957
10035,NY,35980.0,11.117287381878821,11.117287381878821
71360,LA,36026.0,11.103092211180813,11.103092211180813
36527,AL,18034.0,11.090163025396473,11.090163025396473
38671,MS,36073.0,11.088625842042525,11.088625842042525
91722,CA,36111.0,11.076957159868185,11.076957159868185
95203,CA,18064.0,11.071744906997344,11.071744906997344
95822,CA,45215.0,11.058277120424638,11.058277120424638
33436,FL,45230.0,11.05460977227504,11.05460977227504
85017,AZ,45279.0,11.04264670156143,11.04264670156143
94510,CA,27174.0,11.039964672113049,11.039964672113049
75495,TX,9061.0,11.036309458117206,11.036309458117206
95062,CA,36268.0,11.029006286533583,11.029006286533583
98247,WA,9067.0,11.029006286533583,11.029006286533583
85139,AZ,18137.0,11.02718200363897,11.02718200363897
38375,TN,9071.0,11.024142872891634,11.024142872891634
32179,FL,9075.0,11.019283746556475,11.019283746556475
85140,AZ,45381.0,11.017826843833323,11.017826843833323
33132,FL,18159.0,11.013822347045542,11.013822347045542
37185,TN,9082.0,11.010790574763268,11.010790574763268
42602,KY,9084.0,11.008366358432408,11.008366358432408
92869,CA,36349.0,11.00442928278632,11.00442928278632
80121,CO,18176.0,11.003521126760564,11.003521126760564
46072,IN,9095.0,10.995052226498077,10.995052226498077
74437,OK,9098.0,10.991426687183997,10.991426687183997
90015,CA,27324.0,10.979358805445763,10.979358805445763
32563,FL,27329.0,10.977350067693658,10.977350067693658
37405,TN,18231.0,10.97032527014426,10.97032527014426
85344,AZ,9137.0,10.944511327569225,10.944511327569225
58854,ND,9142.0,10.938525486764384,10.938525486764384
81052,CO,9142.0,10.938525486764384,10.938525486764384
85283,AZ,45736.0,10.932307154101801,10.932307154101801
92563,CA,73224.0,10.925379656943079,10.925379656943079
95713,CA,9156.0,10.9217999126256,10.9217999126256
44047,OH,9156.0,10.9217999126256,10.9217999126256
70131,LA,27473.0,10.919812179230517,10.919812179230517
85122,AZ,55063.0,10.896609338394203,10.896609338394203
71202,LA,27535.0,10.895224260032686,10.895224260032686
95602,CA,18364.0,10.890873448050534,10.890873448050534
85225,AZ,73551.0,10.876806569591169,10.876806569591169
53086,WI,9209.0,10.85894233901618,10.85894233901618
49441,MI,36886.0,10.844222740335086,10.844222740335086
33127,FL,27692.0,10.833453705041167,10.833453705041167
13904,NY,9236.0,10.827197921177998,10.827197921177998
06260,CT,9236.0,10.827197921177998,10.827197921177998
32561,FL,9241.0,10.821339681852614,10.821339681852614
72801,AR,18510.0,10.804970286331713,10.804970286331713
48229,MI,9258.0,10.801468999783971,10.801468999783971
82501,WY,18523.0,10.797387032338174,10.797387032338174
20601,MD,27789.0,10.795638562020944,10.795638562020944
37206,TN,27792.0,10.794473229706389,10.794473229706389
23294,VA,18538.0,10.788650339842487,10.788650339842487
92241,CA,9270.0,10.787486515641856,10.787486515641856
86001,AZ,37093.0,10.783705820505217,10.783705820505217
38478,TN,18571.0,10.769479295676055,10.769479295676055
55130,MN,18581.0,10.76368333243636,10.76368333243636
85085,AZ,27875.0,10.762331838565023,10.762331838565023
44502,OH,9300.0,10.75268817204301,10.75268817204301
95959,CA,18621.0,10.740561731378552,10.740561731378552
56353,MN,9314.0,10.736525660296328,10.736525660296328
07825,NJ,9314.0,10.736525660296328,10.736525660296328
85284,AZ,18638.0,10.730765103551883,10.730765103551883
37840,TN,9330.0,10.718113612004286,10.718113612004286
41129,KY,9331.0,10.716964955524595,10.716964955524595
90031,CA,37333.0,10.714381378405164,10.714381378405164
70360,LA,28014.0,10.708931248661383,10.708931248661383
34785,FL,18677.0,10.708357873320127,10.708357873320127
92780,CA,56034.0,10.707784559374666,10.707784559374666
48342,MI,18685.0,10.703773080010704,10.703773080010704
80016,CO,65406.0,10.702382044460752,10.702382044460752
92067,CA,9344.0,10.702054794520548,10.702054794520548
58103,ND,46754.0,10.694272147837617,10.694272147837617
87059,NM,9366.0,10.676916506512919,10.676916506512919
27530,NC,37470.0,10.675206832132371,10.675206832132371
85378,AZ,9368.0,10.67463706233988,10.67463706233988
95032,CA,28109.0,10.672738268881853,10.672738268881853
14895,NY,9375.0,10.666666666666666,10.666666666666666
60624,IL,37547.0,10.653314512477694,10.653314512477694
27886,NC,18776.0,10.651896037494673,10.651896037494673
48838,MI,18801.0,10.637732035530025,10.637732035530025
06105,CT,18803.0,10.636600542466628,10.636600542466628
91763,CA,37631.0,10.62953416066541,10.62953416066541
63103,MO,9411.0,10.625863351397301,10.625863351397301
89502,NV,47062.0,10.624282860906888,10.624282860906888
16507,PA,9429.0,10.605578534309046,10.605578534309046
44216,OH,9443.0,10.589854918987609,10.589854918987609
37841,TN,9443.0,10.589854918987609,10.589854918987609
85705,AZ,56711.0,10.579958032833137,10.579958032833137
97214,OR,28403.0,10.562264549519417,10.562264549519417
55121,MN,9468.0,10.561892691170257,10.561892691170257
84651,UT,28416.0,10.557432432432433,10.557432432432433
93711,CA,37901.0,10.553811245085882,10.553811245085882
95472,CA,28430.0,10.552233556102708,10.552233556102708
48214,MI,18959.0,10.549079592805528,10.549079592805528
74601,OK,18962.0,10.547410610695074,10.547410610695074
91303,CA,28457.0,10.54222159749798,10.54222159749798
18032,PA,9489.0,10.538518284329223,10.538518284329223
50501,IA,28492.0,10.52927137442089,10.52927137442089
21244,MD,38015.0,10.522162304353545,10.522162304353545
87532,NM,19017.0,10.51690592627649,10.51690592627649
70119,LA,38048.0,10.513036164844406,10.513036164844406
64804,MO,38078.0,10.504753400913915,10.504753400913915
36606,AL,19042.0,10.50309841403214,10.50309841403214
75237,TX,19057.0,10.494831295586923,10.494831295586923
91711,CA,38122.0,10.492628928177956,10.492628928177956
73116,OK,9531.0,10.492078480747036,10.492078480747036
71241,LA,9535.0,10.487676979549029,10.487676979549029
53716,WI,19105.0,10.468463752944256,10.468463752944256
46012,IN,19108.0,10.466820180029307,10.466820180029307
33301,FL,19109.0,10.466272437071536,10.466272437071536
19311,PA,9556.0,10.464629552113855,10.464629552113855
93720,CA,47814.0,10.457188271217635,10.457188271217635
95033,CA,9565.0,10.454783063251437,10.454783063251437
02130,MA,38284.0,10.448229025180233,10.448229025180233
18954,PA,9574.0,10.444955086693128,10.444955086693128
46250,IN,19156.0,10.440593025683858,10.440593025683858
02860,RI,47894.0,10.439721050653526,10.439721050653526
73501,OK,19158.0,10.439503079653408,10.439503079653408
78003,TX,9595.0,10.422094841063053,10.422094841063053
80224,CO,19199.0,10.417209229647376,10.417209229647376
15208,PA,9601.0,10.415581710238516,10.415581710238516
08055,NJ,28806.0,10.414496979795876,10.414496979795876
48074,MI,9608.0,10.407993338884264,10.407993338884264
87110,NM,38441.0,10.405556567206888,10.405556567206888
94117,CA,38451.0,10.402850381004395,10.402850381004395
92264,CA,19254.0,10.387451958034694,10.387451958034694
81611,CO,9637.0,10.376673238559718,10.376673238559718
29615,SC,38684.0,10.340192327577293,10.340192327577293
43537,OH,29075.0,10.318142734307823,10.318142734307823
36610,AL,9699.0,10.310341272296114,10.310341272296114
78746,TX,29106.0,10.307153164296022,10.307153164296022
92567,CA,9729.0,10.278548668927948,10.278548668927948
83201,ID,38921.0,10.277228231545951,10.277228231545951
55128,MN,29217.0,10.267994660642776,10.267994660642776
95695,CA,38956.0,10.267994660642776,10.267994660642776
67410,KS,9754.0,10.25220422390814,10.25220422390814
99208,WA,58531.0,10.250978114161727,10.250978114161727
80524,CO,39030.0,10.248526774276199,10.248526774276199
55806,MN,9761.0,10.244851961889152,10.244851961889152
82633,WY,9764.0,10.24170421958214,10.24170421958214
95138,CA,19530.0,10.240655401945725,10.240655401945725
66605,KS,19531.0,10.240131073677743,10.240131073677743
63111,MO,19538.0,10.236462278636504,10.236462278636504
92324,CA,58626.0,10.234367004400777,10.234367004400777
89119,NV,48895.0,10.225994477962981,10.225994477962981
02888,RI,19578.0,10.215548064153642,10.215548064153642
92083,CA,39219.0,10.199138172824396,10.199138172824396
81122,CO,9808.0,10.195758564437195,10.195758564437195
98516,WA,29443.0,10.189179091804503,10.189179091804503
84095,UT,39278.0,10.18381791333571,10.18381791333571
23805,VA,19656.0,10.175010175010174,10.175010175010174
86503,AZ,9851.0,10.151253679829459,10.151253679829459
90061,CA,29570.0,10.145417653026717,10.145417653026717
64064,MO,19717.0,10.143530963128264,10.143530963128264
41144,KY,9861.0,10.140959334753067,10.140959334753067
46407,IN,9862.0,10.13993104846887,10.13993104846887
98606,WA,9868.0,10.133765707336845,10.133765707336845
44125,OH,29663.0,10.113609547247412,10.113609547247412
85379,AZ,49441.0,10.113064056147731,10.113064056147731
75758,TX,9890.0,10.111223458038422,10.111223458038422
96080,CA,29672.0,10.110541925047183,10.110541925047183
32301,FL,29686.0,10.105773765411305,10.105773765411305
55033,MN,29701.0,10.100670011110736,10.100670011110736
24521,VA,9902.0,10.098969905069682,10.098969905069682
20748,MD,39689.0,10.078359243115221,10.078359243115221
08889,NJ,9928.0,10.07252215954875,10.07252215954875
53204,WI,39728.0,10.068465565847765,10.068465565847765
90808,CA,39747.0,10.063652602712155,10.063652602712155
56374,MN,9943.0,10.057326762546515,10.057326762546515
94553,CA,49756.0,10.049039311841787,10.049039311841787
27601,NC,9965.0,10.035122930255897,10.035122930255897
52802,IA,9967.0,10.033109260559849,10.033109260559849
78745,TX,59843.0,10.026235315742861,10.026235315742861
33304,FL,19978.0,10.011012113324657,10.011012113324657
47012,IN,9994.0,10.006003602161297,10.006003602161297
21804,MD,40049.0,9.987764987889836,9.987764987889836
70001,LA,40068.0,9.98302885095338,9.98302885095338
07073,NJ,10022.0,9.978048293753742,9.978048293753742
90047,CA,50154.0,9.969294572716034,9.969294572716034
40207,KY,30104.0,9.965453095934095,9.965453095934095
79902,TX,20071.0,9.964625579193862,9.964625579193862
44444,OH,10042.0,9.95817566221868,9.95817566221868
95119,CA,10050.0,9.950248756218905,9.950248756218905
57078,SD,20104.0,9.948269001193792,9.948269001193792
75704,TX,10075.0,9.925558312655086,9.925558312655086
40219,KY,40300.0,9.925558312655086,9.925558312655086
85392,AZ,40363.0,9.91006614969155,9.91006614969155
23518,VA,30278.0,9.908184160116257,9.908184160116257
47804,IN,10093.0,9.907856930545922,9.907856930545922
38201,TN,10095.0,9.905894006934126,9.905894006934126
22026,VA,20225.0,9.88875154511743,9.88875154511743
37209,TN,40498.0,9.877030964492073,9.877030964492073
77568,TX,20254.0,9.874592673052236,9.874592673052236
80002,CO,20267.0,9.868258745744313,9.868258745744313
32724,FL,40559.0,9.862176089154072,9.862176089154072
98201,WA,30421.0,9.861608757108577,9.861608757108577
61264,IL,10157.0,9.845426799251747,9.845426799251747
21078,MD,20321.0,9.842035332906844,9.842035332906844
98611,WA,10165.0,9.837678307919331,9.837678307919331
94903,CA,30514.0,9.831552729894476,9.831552729894476
21133,MD,30527.0,9.827365938349658,9.827365938349658
86040,AZ,10179.0,9.824147755182238,9.824147755182238
85602,AZ,10198.0,9.805844283192783,9.805844283192783
91942,CA,40813.0,9.800798765099355,9.800798765099355
20850,MD,51045.0,9.795278675678324,9.795278675678324
78957,TX,10214.0,9.790483649892304,9.790483649892304
37203,TN,20429.0,9.790004405501982,9.790004405501982
23225,VA,40876.0,9.785693316371466,9.785693316371466
40330,KY,20440.0,9.784735812133073,9.784735812133073
45669,OH,10223.0,9.781864423359092,9.781864423359092
12209,NY,10231.0,9.77421561919656,9.77421561919656
78620,TX,20493.0,9.759430049285122,9.759430049285122
90045,CA,41035.0,9.747776288534178,9.747776288534178
55425,MN,10281.0,9.726680284019064,9.726680284019064
98408,WA,20566.0,9.724788485850432,9.724788485850432
30314,GA,20598.0,9.709680551509855,9.709680551509855
87102,NM,20610.0,9.70402717127608,9.70402717127608
49931,MI,10307.0,9.702144173862424,9.702144173862424
08628,NJ,10310.0,9.699321047526674,9.699321047526674
11716,NY,10315.0,9.694619486185168,9.694619486185168
37421,TN,51686.0,9.673799481484348,9.673799481484348
72202,AR,10340.0,9.671179883945841,9.671179883945841
75979,TX,10354.0,9.658103148541626,9.658103148541626
18447,PA,10362.0,9.650646593321753,9.650646593321753
71730,AR,31103.0,9.645371829084011,9.645371829084011
41339,KY,10368.0,9.645061728395062,9.645061728395062
91207,CA,10369.0,9.644131545954286,9.644131545954286
98418,WA,10371.0,9.642271719217048,9.642271719217048
91350,CA,41514.0,9.635303752950813,9.635303752950813
43215,OH,20761.0,9.633447329126728,9.633447329126728
92392,CA,62294.0,9.631746235592512,9.631746235592512
04103,ME,31185.0,9.62000962000962,9.62000962000962
55411,MN,31214.0,9.611071954892035,9.611071954892035
37807,TN,10449.0,9.570293808019906,9.570293808019906
87420,NM,10462.0,9.558401835213152,9.558401835213152
93023,CA,20937.0,9.552466924583273,9.552466924583273
60628,IL,62832.0,9.549274255156607,9.549274255156607
33050,FL,10479.0,9.5428953144384,9.5428953144384
38462,TN,10488.0,9.534706331045005,9.534706331045005
95632,CA,31470.0,9.532888465204957,9.532888465204957
96019,CA,10491.0,9.53197979220284,9.53197979220284
31407,GA,20990.0,9.52834683182468,9.52834683182468
34102,FL,10496.0,9.527439024390244,9.527439024390244
01056,MA,21002.0,9.5229025807066,9.5229025807066
98541,WA,10509.0,9.515653249595585,9.515653249595585
46544,IN,31571.0,9.502391435177852,9.502391435177852
72209,AR,31641.0,9.481369109699441,9.481369109699441
92260,CA,31641.0,9.481369109699441,9.481369109699441
92225,CA,21104.0,9.476876421531463,9.476876421531463
46805,IN,21138.0,9.46163307786924,9.46163307786924
85941,AZ,10575.0,9.456264775413713,9.456264775413713
91501,CA,21157.0,9.453136077893841,9.453136077893841
70115,LA,31736.0,9.452987143937484,9.452987143937484
03109,NH,10580.0,9.45179584120983,9.45179584120983
94118,CA,42356.0,9.443762394938144,9.443762394938144
33411,FL,74206.0,9.43319947174083,9.43319947174083
84737,UT,21212.0,9.428625306430321,9.428625306430321
83704,ID,42430.0,9.42729201037002,9.42729201037002
92029,CA,21236.0,9.417969485778867,9.417969485778867
97219,OR,42474.0,9.41752601591562,9.41752601591562
32169,FL,10621.0,9.415309292910273,9.415309292910273
20732,MD,10626.0,9.410878976096367,9.410878976096367
85204,AZ,63808.0,9.403209628886659,9.403209628886659
07747,NJ,31915.0,9.39996866677111,9.39996866677111
28211,NC,31917.0,9.399379640943698,9.399379640943698
64123,MO,10639.0,9.399379640943698,9.399379640943698
71105,LA,21308.0,9.386146048432513,9.386146048432513
27910,NC,10662.0,9.379103357719002,9.379103357719002
22172,VA,10679.0,9.364172675344133,9.364172675344133
05401,VT,32059.0,9.35774665460557,9.35774665460557
87505,NM,32078.0,9.352204002743314,9.352204002743314
33952,FL,32084.0,9.350455055479367,9.350455055479367
48322,MI,32188.0,9.320243569031938,9.320243569031938
02494,MA,10732.0,9.317927692881103,9.317927692881103
84401,UT,42968.0,9.309253397877491,9.309253397877491
14454,NY,10759.0,9.294544102611766,9.294544102611766
91360,CA,43046.0,9.292384890582166,9.292384890582166
84005,UT,43113.0,9.277944007607914,9.277944007607914
01581,MA,21567.0,9.273426994945982,9.273426994945982
41472,KY,10786.0,9.271277582050807,9.271277582050807
43206,OH,21594.0,9.261831990367696,9.261831990367696
37208,TN,21609.0,9.255402841408673,9.255402841408673
97365,OR,10806.0,9.254118082546734,9.254118082546734
97754,OR,21627.0,9.247699634715865,9.247699634715865
43302,OH,54094.0,9.24316929788886,9.24316929788886
19401,PA,43414.0,9.213617727000507,9.213617727000507
35630,AL,32671.0,9.182455388570903,9.182455388570903
92555,CA,43580.0,9.178522257916475,9.178522257916475
92374,CA,43587.0,9.177048202445683,9.177048202445683
93955,CA,32703.0,9.173470323823501,9.173470323823501
