zipcode,state,population,is_multispecialty_clinic,is_multispecialty_clinic_capped_viz
27970,NC,2798.0,1,1.0
29536,SC,15260.0,1,1.0
33772,FL,24121.0,1,1.0
95409,CA,27741.0,1,1.0
33778,FL,15068.0,1,1.0
94610,CA,31261.0,1,1.0
94534,CA,42296.0,1,1.0
25901,WV,10338.0,1,1.0
44720,OH,40744.0,1,1.0
43528,OH,16746.0,1,1.0
79072,TX,25590.0,1,1.0
45697,OH,4828.0,1,1.0
45459,OH,28344.0,1,1.0
45014,OH,46169.0,1,1.0
77545,TX,26563.0,1,1.0
25705,WV,20552.0,1,1.0
25401,WV,15086.0,1,1.0
45694,OH,11783.0,1,1.0
77441,TX,23111.0,1,1.0
77013,TX,16815.0,1,1.0
37743,TN,25755.0,1,1.0
33785,FL,4863.0,1,1.0
53805,WI,5395.0,1,1.0
28174,NC,9269.0,1,1.0
60191,IL,14456.0,1,1.0
60010,IL,46365.0,1,1.0
60008,IL,22760.0,1,1.0
60007,IL,33670.0,1,1.0
29550,SC,30013.0,1,1.0
76522,TX,41123.0,1,1.0
28170,NC,10337.0,1,1.0
37877,TN,8739.0,1,1.0
33953,FL,6882.0,1,1.0
29650,SC,38721.0,1,1.0
44026,OH,10877.0,1,1.0
37818,TN,4908.0,1,1.0
58701,ND,32517.0,1,1.0
44113,OH,20291.0,1,1.0
54235,WI,17829.0,1,1.0
37828,TN,1458.0,1,1.0
76365,TX,4775.0,1,1.0
44129,OH,28803.0,1,1.0
76177,TX,23001.0,1,1.0
43078,OH,20067.0,1,1.0
58636,ND,807.0,1,1.0
58554,ND,28642.0,1,1.0
67550,KS,5270.0,1,1.0
75233,TX,15104.0,1,1.0
43074,OH,15288.0,1,1.0
11791,NY,25879.0,1,1.0
11566,NY,35147.0,1,1.0
54130,WI,27473.0,1,1.0
11357,NY,42319.0,1,1.0
60924,IL,1519.0,1,1.0
58770,ND,1330.0,1,1.0
37748,TN,17227.0,1,1.0
29560,SC,12668.0,1,1.0
11776,NY,24205.0,1,1.0
23454,VA,58665.0,1,1.0
10705,NY,41785.0,1,1.0
28209,NC,24836.0,1,1.0
44116,OH,21821.0,1,1.0
10465,NY,45799.0,1,1.0
60453,IL,58362.0,1,1.0
23238,VA,26200.0,1,1.0
33908,FL,43110.0,1,1.0
53005,WI,21433.0,1,1.0
64503,MO,12127.0,1,1.0
87112,NM,42487.0,1,1.0
87107,NM,30340.0,1,1.0
93257,CA,79569.0,1,1.0
33913,FL,28216.0,1,1.0
54140,WI,8396.0,1,1.0
58775,ND,267.0,1,1.0
28037,NC,25596.0,1,1.0
28034,NC,19258.0,1,1.0
23060,VA,38288.0,1,1.0
27896,NC,20683.0,1,1.0
29730,SC,57325.0,1,1.0
44125,OH,29663.0,1,1.0
92653,CA,30077.0,1,1.0
23464,VA,75118.0,1,1.0
92592,CA,79740.0,1,1.0
37915,TN,5509.0,1,1.0
23455,VA,50599.0,1,1.0
62305,IL,19042.0,1,1.0
93551,CA,56001.0,1,1.0
54143,WI,15265.0,1,1.0
67869,KS,1346.0,1,1.0
58746,ND,1462.0,1,1.0
25976,WV,2035.0,1,1.0
66205,KS,13929.0,1,1.0
43623,OH,20320.0,1,1.0
58102,ND,30767.0,1,1.0
45420,OH,25045.0,1,1.0
63109,MO,26777.0,1,1.0
64015,MO,33063.0,1,1.0
93401,CA,29877.0,1,1.0
92840,CA,54365.0,1,1.0
48640,MI,31840.0,1,1.0
49935,MI,5952.0,1,1.0
77665,TX,7080.0,1,1.0
76013,TX,36535.0,1,1.0
28216,NC,57196.0,1,1.0
23321,VA,37752.0,1,1.0
33916,FL,25940.0,1,1.0
75954,TX,3233.0,1,1.0
29681,SC,63257.0,1,1.0
44062,OH,15085.0,1,1.0
75835,TX,11342.0,1,1.0
33811,FL,24249.0,1,1.0
43756,OH,4909.0,1,1.0
29566,SC,21792.0,1,1.0
28215,NC,61842.0,1,1.0
75751,TX,17100.0,1,1.0
75052,TX,96225.0,1,1.0
87020,NM,11471.0,1,1.0
59833,MT,5825.0,1,1.0
80903,CO,15944.0,1,1.0
75044,TX,46094.0,1,1.0
48617,MI,8902.0,1,1.0
48346,MI,23058.0,1,1.0
48185,MI,49730.0,1,1.0
48116,MI,26942.0,1,1.0
48111,MI,44055.0,1,1.0
11747,NY,20133.0,1,1.0
11710,NY,35155.0,1,1.0
49870,MI,3343.0,1,1.0
11209,NY,73239.0,1,1.0
43920,OH,21662.0,1,1.0
78252,TX,17156.0,1,1.0
53910,WI,3264.0,1,1.0
28326,NC,26061.0,1,1.0
23607,VA,23498.0,1,1.0
34221,FL,48082.0,1,1.0
44308,OH,1037.0,1,1.0
10577,NY,6008.0,1,1.0
28278,NC,33426.0,1,1.0
34275,FL,20570.0,1,1.0
68108,NE,15623.0,1,1.0
29621,SC,44601.0,1,1.0
29626,SC,13023.0,1,1.0
14870,NY,9648.0,1,1.0
37766,TN,18011.0,1,1.0
13820,NY,21605.0,1,1.0
44134,OH,38845.0,1,1.0
37764,TN,10583.0,1,1.0
13732,NY,7569.0,1,1.0
38108,TN,17051.0,1,1.0
29927,SC,9095.0,1,1.0
23824,VA,7021.0,1,1.0
29935,SC,3859.0,1,1.0
60410,IL,13503.0,1,1.0
60090,IL,39017.0,1,1.0
38106,TN,22394.0,1,1.0
65065,MO,6881.0,1,1.0
28348,NC,37476.0,1,1.0
44311,OH,6993.0,1,1.0
92335,CA,96605.0,1,1.0
66049,KS,32131.0,1,1.0
34207,FL,35281.0,1,1.0
23669,VA,41030.0,1,1.0
44147,OH,19872.0,1,1.0
44241,OH,17659.0,1,1.0
44256,OH,64815.0,1,1.0
92114,CA,66248.0,1,1.0
34234,FL,20858.0,1,1.0
26847,WV,6014.0,1,1.0
28345,NC,11546.0,1,1.0
65066,MO,6445.0,1,1.0
53051,WI,38562.0,1,1.0
34109,FL,26102.0,1,1.0
54449,WI,26417.0,1,1.0
66025,KS,8037.0,1,1.0
28305,NC,5844.0,1,1.0
34105,FL,16491.0,1,1.0
65010,MO,7128.0,1,1.0
28365,NC,14653.0,1,1.0
34208,FL,38522.0,1,1.0
54494,WI,27420.0,1,1.0
92336,CA,100594.0,1,1.0
38116,TN,39107.0,1,1.0
76531,TX,4695.0,1,1.0
28334,NC,23697.0,1,1.0
44410,OH,16824.0,1,1.0
28349,NC,3070.0,1,1.0
34210,FL,16447.0,1,1.0
66045,KS,1601.0,1,1.0
29940,SC,3789.0,1,1.0
38112,TN,16970.0,1,1.0
10994,NY,7242.0,1,1.0
29812,SC,11107.0,1,1.0
28372,NC,13765.0,1,1.0
66044,KS,28276.0,1,1.0
34209,FL,32940.0,1,1.0
10512,NY,24664.0,1,1.0
10304,NY,46944.0,1,1.0
61853,IL,14218.0,1,1.0
61462,IL,10980.0,1,1.0
88045,NM,3222.0,1,1.0
87001,NM,3785.0,1,1.0
89049,NV,2499.0,1,1.0
59330,MT,8244.0,1,1.0
59317,MT,1045.0,1,1.0
78070,TX,20618.0,1,1.0
99658,AK,716.0,1,1.0
99627,AK,305.0,1,1.0
99603,AK,10766.0,1,1.0
99557,AK,698.0,1,1.0
48624,MI,15739.0,1,1.0
28270,NC,34613.0,1,1.0
64850,MO,24586.0,1,1.0
77657,TX,22161.0,1,1.0
77055,TX,42766.0,1,1.0
38018,TN,37086.0,1,1.0
77011,TX,16841.0,1,1.0
44432,OH,12276.0,1,1.0
23707,VA,14316.0,1,1.0
44304,OH,4185.0,1,1.0
68106,NE,21871.0,1,1.0
28384,NC,11160.0,1,1.0
66073,KS,2295.0,1,1.0
76543,TX,30545.0,1,1.0
12603,NY,41470.0,1,1.0
54482,WI,9108.0,1,1.0
78732,TX,19128.0,1,1.0
37932,TN,21726.0,1,1.0
91344,CA,52481.0,1,1.0
68118,NE,9802.0,1,1.0
68144,NE,24994.0,1,1.0
66204,KS,19381.0,1,1.0
90732,CA,21397.0,1,1.0
66088,KS,2310.0,1,1.0
38355,TN,7669.0,1,1.0
24015,VA,15973.0,1,1.0
90638,CA,46967.0,1,1.0
90026,CA,63329.0,1,1.0
90024,CA,52862.0,1,1.0
68136,NE,20984.0,1,1.0
92069,CA,49407.0,1,1.0
65248,MO,4781.0,1,1.0
91911,CA,85442.0,1,1.0
91746,CA,29509.0,1,1.0
28390,NC,23799.0,1,1.0
59840,MT,14466.0,1,1.0
78124,TX,6860.0,1,1.0
66441,KS,26381.0,1,1.0
66211,KS,4917.0,1,1.0
11530,NY,28851.0,1,1.0
34608,FL,34363.0,1,1.0
38363,TN,5406.0,1,1.0
34613,FL,18869.0,1,1.0
24019,VA,27630.0,1,1.0
28532,NC,20340.0,1,1.0
66436,KS,5824.0,1,1.0
11231,NY,37240.0,1,1.0
62675,IL,6044.0,1,1.0
66208,KS,21870.0,1,1.0
75762,TX,13923.0,1,1.0
44483,OH,24840.0,1,1.0
75081,TX,37766.0,1,1.0
68124,NE,15503.0,1,1.0
75022,TX,26781.0,1,1.0
65441,MO,4760.0,1,1.0
34481,FL,23097.0,1,1.0
44647,OH,18368.0,1,1.0
48317,MI,27864.0,1,1.0
48154,MI,37864.0,1,1.0
75072,TX,55538.0,1,1.0
89820,NV,5226.0,1,1.0
89129,NV,54067.0,1,1.0
11766,NY,11888.0,1,1.0
89145,NV,24886.0,1,1.0
89081,NV,40772.0,1,1.0
89044,NV,27576.0,1,1.0
59404,MT,28131.0,1,1.0
11577,NY,12695.0,1,1.0
66223,KS,24843.0,1,1.0
11550,NY,61901.0,1,1.0
66218,KS,9558.0,1,1.0
66217,KS,5398.0,1,1.0
28412,NC,42758.0,1,1.0
54603,WI,14203.0,1,1.0
34609,FL,43997.0,1,1.0
23970,VA,8002.0,1,1.0
66214,KS,12263.0,1,1.0
66213,KS,30987.0,1,1.0
10940,NY,52803.0,1,1.0
65453,MO,7966.0,1,1.0
28546,NC,48547.0,1,1.0
34607,FL,8544.0,1,1.0
10709,NY,10131.0,1,1.0
44505,OH,17048.0,1,1.0
10538,NY,18318.0,1,1.0
62701,IL,1354.0,1,1.0
97333,OR,22941.0,1,1.0
11768,NY,21433.0,1,1.0
60005,IL,30221.0,1,1.0
48044,MI,58265.0,1,1.0
89703,NV,10370.0,1,1.0
62239,IL,4638.0,1,1.0
89415,NV,3534.0,1,1.0
89506,NV,43321.0,1,1.0
89027,NV,17547.0,1,1.0
44702,OH,1086.0,1,1.0
38305,TN,52686.0,1,1.0
65301,MO,34987.0,1,1.0
61938,IL,20768.0,1,1.0
79086,TX,2122.0,1,1.0
96150,CA,29518.0,1,1.0
28785,NC,8238.0,1,1.0
28792,NC,35962.0,1,1.0
28715,NC,27810.0,1,1.0
26501,WV,19200.0,1,1.0
66603,KS,1569.0,1,1.0
54942,WI,10403.0,1,1.0
53132,WI,36166.0,1,1.0
34949,FL,8027.0,1,1.0
45612,OH,5059.0,1,1.0
68512,NE,13492.0,1,1.0
67218,KS,23044.0,1,1.0
66606,KS,11056.0,1,1.0
67202,KS,2435.0,1,1.0
53024,WI,18291.0,1,1.0
96002,CA,35158.0,1,1.0
95833,CA,40195.0,1,1.0
44708,OH,25386.0,1,1.0
65793,MO,6304.0,1,1.0
28722,NC,6223.0,1,1.0
61605,IL,14049.0,1,1.0
65616,MO,27562.0,1,1.0
61523,IL,10951.0,1,1.0
28787,NC,21948.0,1,1.0
67037,KS,30005.0,1,1.0
45044,OH,56128.0,1,1.0
34983,FL,43654.0,1,1.0
28646,NC,553.0,1,1.0
60411,IL,53515.0,1,1.0
45434,OH,12628.0,1,1.0
67215,KS,6451.0,1,1.0
54935,WI,42513.0,1,1.0
82301,WY,8539.0,1,1.0
68638,NE,1586.0,1,1.0
60429,IL,14683.0,1,1.0
54729,WI,33980.0,1,1.0
89012,NV,35211.0,1,1.0
04619,ME,3079.0,1,1.0
04468,ME,8801.0,1,1.0
04240,ME,37121.0,1,1.0
60174,IL,30958.0,1,1.0
97918,OR,4514.0,1,1.0
60115,IL,42103.0,1,1.0
48867,MI,27596.0,1,1.0
78624,TX,23080.0,1,1.0
48302,MI,17196.0,1,1.0
48198,MI,40067.0,1,1.0
77546,TX,54670.0,1,1.0
34785,FL,18677.0,1,1.0
66605,KS,19531.0,1,1.0
62902,IL,4344.0,1,1.0
62901,IL,22967.0,1,1.0
82834,WY,7471.0,1,1.0
24333,VA,17309.0,1,1.0
28904,NC,9004.0,1,1.0
65803,MO,42007.0,1,1.0
14621,NY,32891.0,1,1.0
82321,WY,676.0,1,1.0
13815,NY,13063.0,1,1.0
38401,TN,63075.0,1,1.0
24084,VA,10894.0,1,1.0
28804,NC,23964.0,1,1.0
14218,NY,20878.0,1,1.0
65738,MO,20995.0,1,1.0
54952,WI,27216.0,1,1.0
45150,OH,33735.0,1,1.0
82054,WY,1132.0,1,1.0
54751,WI,26738.0,1,1.0
77083,TX,73763.0,1,1.0
67106,KS,454.0,1,1.0
82901,WY,28005.0,1,1.0
76541,TX,19641.0,1,1.0
54843,WI,12664.0,1,1.0
61727,IL,9450.0,1,1.0
68506,NE,28203.0,1,1.0
44805,OH,31238.0,1,1.0
66610,KS,10414.0,1,1.0
95341,CA,33194.0,1,1.0
45342,OH,37508.0,1,1.0
82935,WY,12324.0,1,1.0
65742,MO,12807.0,1,1.0
28681,NC,25181.0,1,1.0
48150,MI,26573.0,1,1.0
95762,CA,47354.0,1,1.0
95687,CA,69837.0,1,1.0
20860,MD,2079.0,1,1.0
04106,ME,26641.0,1,1.0
95035,CA,80440.0,1,1.0
48114,MI,21222.0,1,1.0
48108,MI,26639.0,1,1.0
48104,MI,41588.0,1,1.0
48089,MI,32012.0,1,1.0
48059,MI,15319.0,1,1.0
65565,MO,5238.0,1,1.0
95003,CA,24706.0,1,1.0
26416,WV,7026.0,1,1.0
28694,NC,7769.0,1,1.0
44830,OH,18442.0,1,1.0
54665,WI,8925.0,1,1.0
82633,WY,9764.0,1,1.0
24382,VA,14109.0,1,1.0
54115,WI,48710.0,1,1.0
44906,OH,16566.0,1,1.0
54868,WI,15785.0,1,1.0
34947,FL,13933.0,1,1.0
65583,MO,13561.0,1,1.0
83001,WY,17690.0,1,1.0
54961,WI,14122.0,1,1.0
24228,VA,6418.0,1,1.0
66701,KS,11642.0,1,1.0
34715,FL,22763.0,1,1.0
61282,IL,8278.0,1,1.0
24605,VA,9104.0,1,1.0
68901,NE,26269.0,1,1.0
60805,IL,19945.0,1,1.0
45219,OH,20644.0,1,1.0
54880,WI,30400.0,1,1.0
60613,IL,53048.0,1,1.0
38485,TN,6289.0,1,1.0
29307,SC,19034.0,1,1.0
54986,WI,5138.0,1,1.0
29803,SC,40056.0,1,1.0
24014,VA,16869.0,1,1.0
82190,WY,392.0,1,1.0
57720,SD,752.0,1,1.0
67146,KS,1727.0,1,1.0
45211,OH,37868.0,1,1.0
68410,NE,8620.0,1,1.0
82716,WY,17094.0,1,1.0
79765,TX,21163.0,1,1.0
48033,MI,17207.0,1,1.0
49418,MI,30520.0,1,1.0
79761,TX,30187.0,1,1.0
11735,NY,32989.0,1,1.0
11580,NY,43026.0,1,1.0
04011,ME,21756.0,1,1.0
03773,NH,7801.0,1,1.0
03743,NH,13540.0,1,1.0
03576,NH,2939.0,1,1.0
03860,NH,3910.0,1,1.0
55987,MN,34010.0,1,1.0
54812,WI,5845.0,1,1.0
55720,MN,17236.0,1,1.0
99518,AK,9861.0,1,1.0
98226,WA,47011.0,1,1.0
98108,WA,25009.0,1,1.0
20152,VA,37013.0,1,1.0
45750,OH,26327.0,1,1.0
99504,AK,42375.0,1,1.0
24401,VA,38522.0,1,1.0
98311,WA,28059.0,1,1.0
50010,IA,32552.0,1,1.0
82443,WY,4501.0,1,1.0
34982,FL,27067.0,1,1.0
65689,MO,4185.0,1,1.0
24651,VA,5976.0,1,1.0
68104,NE,36706.0,1,1.0
68854,NE,819.0,1,1.0
67206,KS,17076.0,1,1.0
69154,NE,1168.0,1,1.0
67654,KS,4333.0,1,1.0
67846,KS,35205.0,1,1.0
67801,KS,31090.0,1,1.0
23666,VA,52845.0,1,1.0
48091,MI,32267.0,1,1.0
23518,VA,30278.0,1,1.0
20613,MD,15726.0,1,1.0
21214,MD,19344.0,1,1.0
04330,ME,26322.0,1,1.0
04043,ME,11536.0,1,1.0
02452,MA,15340.0,1,1.0
02189,MA,15123.0,1,1.0
98102,WA,25066.0,1,1.0
98233,WA,16034.0,1,1.0
67701,KS,6561.0,1,1.0
23222,VA,24337.0,1,1.0
98125,WA,42965.0,1,1.0
29920,SC,9214.0,1,1.0
83203,ID,87.0,1,1.0
99604,AK,1375.0,1,1.0
99606,AK,428.0,1,1.0
29649,SC,27485.0,1,1.0
67502,KS,23770.0,1,1.0
67864,KS,1949.0,1,1.0
99581,AK,825.0,1,1.0
67501,KS,24779.0,1,1.0
68516,NE,47448.0,1,1.0
98110,WA,24825.0,1,1.0
45807,OH,11856.0,1,1.0
45831,OH,3023.0,1,1.0
68467,NE,9663.0,1,1.0
01376,MA,5324.0,1,1.0
55033,MN,29701.0,1,1.0
98249,WA,5056.0,1,1.0
98245,WA,4372.0,1,1.0
98271,WA,32068.0,1,1.0
98239,WA,7394.0,1,1.0
45701,OH,33705.0,1,1.0
45844,OH,3251.0,1,1.0
98223,WA,45139.0,1,1.0
67401,KS,50338.0,1,1.0
55014,MN,28603.0,1,1.0
56447,MN,1008.0,1,1.0
45830,OH,5797.0,1,1.0
56377,MN,21013.0,1,1.0
98030,WA,38933.0,1,1.0
98028,WA,23914.0,1,1.0
99660,AK,413.0,1,1.0
08817,NJ,48243.0,1,1.0
08046,NJ,31846.0,1,1.0
99205,WA,44036.0,1,1.0
98632,WA,50721.0,1,1.0
08037,NJ,23814.0,1,1.0
02136,MA,35102.0,1,1.0
01843,MA,28346.0,1,1.0
08002,NJ,23920.0,1,1.0
48843,MI,47704.0,1,1.0
07068,NJ,6299.0,1,1.0
20853,MD,30611.0,1,1.0
20816,MD,17035.0,1,1.0
07026,NJ,32655.0,1,1.0
20640,MD,9949.0,1,1.0
07005,NJ,15985.0,1,1.0
99921,AK,1626.0,1,1.0
98391,WA,56427.0,1,1.0
99669,AK,15531.0,1,1.0
68048,NE,12991.0,1,1.0
98826,WA,7280.0,1,1.0
02190,MA,18910.0,1,1.0
07764,NJ,8587.0,1,1.0
48197,MI,67895.0,1,1.0
48118,MI,13309.0,1,1.0
48043,MI,15665.0,1,1.0
07753,NJ,37397.0,1,1.0
21017,MD,6526.0,1,1.0
04073,ME,17283.0,1,1.0
04064,ME,8452.0,1,1.0
02461,MA,7430.0,1,1.0
99685,AK,3555.0,1,1.0
98402,WA,8053.0,1,1.0
99835,AK,8446.0,1,1.0
98444,WA,36885.0,1,1.0
99901,AK,13942.0,1,1.0
01863,MA,9536.0,1,1.0
49079,MI,13766.0,1,1.0
49048,MI,25067.0,1,1.0
48813,MI,21068.0,1,1.0
48353,MI,6422.0,1,1.0
48237,MI,29560.0,1,1.0
20723,MD,35353.0,1,1.0
07722,NJ,10041.0,1,1.0
07702,NJ,4184.0,1,1.0
21037,MD,21453.0,1,1.0
20781,MD,13662.0,1,1.0
98467,WA,16512.0,1,1.0
98926,WA,32085.0,1,1.0
07076,NJ,24871.0,1,1.0
84013,UT,1090.0,1,1.0
97024,OR,11980.0,1,1.0
98841,WA,8984.0,1,1.0
98948,WA,13416.0,1,1.0
07073,NJ,10022.0,1,1.0
90011,CA,102308.0,1,1.0
98937,WA,4423.0,1,1.0
97913,OR,5597.0,1,1.0
98837,WA,46262.0,1,1.0
07001,NJ,16920.0,1,1.0
98337,WA,9653.0,1,1.0
98403,WA,8341.0,1,1.0
52632,IA,12006.0,1,1.0
68128,NE,19160.0,1,1.0
98502,WA,35698.0,1,1.0
68776,NE,16007.0,1,1.0
56267,MN,6647.0,1,1.0
04005,ME,24581.0,1,1.0
03904,ME,8148.0,1,1.0
81005,CO,31327.0,1,1.0
80921,CO,25158.0,1,1.0
80731,CO,1526.0,1,1.0
80526,CO,45624.0,1,1.0
80003,CO,36258.0,1,1.0
02186,MA,28637.0,1,1.0
56164,MN,5678.0,1,1.0
08205,NJ,28666.0,1,1.0
48234,MI,31442.0,1,1.0
90013,CA,15589.0,1,1.0
98930,WA,15339.0,1,1.0
98368,WA,16567.0,1,1.0
08077,NJ,19851.0,1,1.0
88201,NM,26471.0,1,1.0
84015,UT,68548.0,1,1.0
98370,WA,32857.0,1,1.0
07882,NJ,14971.0,1,1.0
99022,WA,8867.0,1,1.0
83713,ID,30056.0,1,1.0
53538,WI,18643.0,1,1.0
83703,ID,18163.0,1,1.0
83655,ID,4843.0,1,1.0
95138,CA,19530.0,1,1.0
95006,CA,9454.0,1,1.0
98531,WA,26669.0,1,1.0
98516,WA,29443.0,1,1.0
98503,WA,40346.0,1,1.0
90018,CA,50179.0,1,1.0
94128,CA,2.0,1,1.0
93637,CA,40202.0,1,1.0
49686,MI,25859.0,1,1.0
21217,MD,30448.0,1,1.0
21162,MD,5029.0,1,1.0
21114,MD,26404.0,1,1.0
93536,CA,74283.0,1,1.0
20601,MD,27789.0,1,1.0
80759,CO,4590.0,1,1.0
93420,CA,30540.0,1,1.0
80018,CO,16106.0,1,1.0
99218,WA,15591.0,1,1.0
99208,WA,58531.0,1,1.0
99203,WA,21072.0,1,1.0
98565,WA,448.0,1,1.0
90037,CA,63706.0,1,1.0
90266,CA,35506.0,1,1.0
93203,CA,20777.0,1,1.0
90212,CA,11451.0,1,1.0
92683,CA,90946.0,1,1.0
90095,CA,1.0,1,1.0
08861,NJ,58039.0,1,1.0
08244,NJ,10535.0,1,1.0
97216,OR,17488.0,1,1.0
90401,CA,8167.0,1,1.0
90073,CA,936.0,1,1.0
70114,LA,23127.0,1,1.0
98611,WA,10165.0,1,1.0
83687,ID,37254.0,1,1.0
57262,SD,5326.0,1,1.0
98371,WA,23965.0,1,1.0
80260,CO,36691.0,1,1.0
57064,SD,6908.0,1,1.0
91321,CA,33560.0,1,1.0
01930,MA,29729.0,1,1.0
01581,MA,21567.0,1,1.0
49007,MI,10353.0,1,1.0
57760,SD,1248.0,1,1.0
48183,MI,42447.0,1,1.0
48161,MI,26571.0,1,1.0
80905,CO,17592.0,1,1.0
55398,MN,17022.0,1,1.0
80758,CO,3784.0,1,1.0
55347,MN,31222.0,1,1.0
02721,MA,28075.0,1,1.0
55121,MN,9468.0,1,1.0
55103,MN,13874.0,1,1.0
55057,MN,25519.0,1,1.0
90713,CA,28755.0,1,1.0
90710,CA,26605.0,1,1.0
07512,NJ,11042.0,1,1.0
89501,NV,3948.0,1,1.0
07105,NJ,50870.0,1,1.0
07060,NJ,48423.0,1,1.0
90254,CA,19736.0,1,1.0
90701,CA,16434.0,1,1.0
91214,CA,31097.0,1,1.0
73533,OK,27396.0,1,1.0
75116,TX,20656.0,1,1.0
70079,LA,2970.0,1,1.0
08854,NJ,60545.0,1,1.0
55706,MN,1738.0,1,1.0
90245,CA,17272.0,1,1.0
97138,OR,11248.0,1,1.0
84092,UT,29492.0,1,1.0
07840,NJ,31255.0,1,1.0
80203,CO,22883.0,1,1.0
84624,UT,5836.0,1,1.0
70464,LA,220.0,1,1.0
08223,NJ,4116.0,1,1.0
85268,AZ,24031.0,1,1.0
06460,CT,37310.0,1,1.0
90305,CA,15367.0,1,1.0
06066,CT,30237.0,1,1.0
90742,CA,748.0,1,1.0
56401,MN,30632.0,1,1.0
55436,MN,14395.0,1,1.0
07936,NJ,11105.0,1,1.0
70053,LA,16509.0,1,1.0
89178,NV,42157.0,1,1.0
90255,CA,71157.0,1,1.0
07734,NJ,12772.0,1,1.0
01844,MA,52970.0,1,1.0
07458,NJ,11725.0,1,1.0
48073,MI,33658.0,1,1.0
07424,NJ,26776.0,1,1.0
87402,NM,11646.0,1,1.0
81416,CO,14304.0,1,1.0
29204,SC,18059.0,1,1.0
55423,MN,37137.0,1,1.0
80022,CO,57432.0,1,1.0
02767,MA,15376.0,1,1.0
02601,MA,16487.0,1,1.0
02150,MA,40721.0,1,1.0
55092,MN,10801.0,1,1.0
97146,OR,7299.0,1,1.0
55042,MN,12044.0,1,1.0
80206,CO,26108.0,1,1.0
07733,NJ,17266.0,1,1.0
85023,AZ,35241.0,1,1.0
70058,LA,41377.0,1,1.0
07481,NJ,16602.0,1,1.0
07090,NJ,31056.0,1,1.0
73505,OK,46881.0,1,1.0
08837,NJ,18463.0,1,1.0
84526,UT,3888.0,1,1.0
85256,AZ,4857.0,1,1.0
73438,OK,2888.0,1,1.0
08097,NJ,3283.0,1,1.0
57201,SD,26091.0,1,1.0
97302,OR,39776.0,1,1.0
75134,TX,20194.0,1,1.0
56081,MN,6139.0,1,1.0
55731,MN,5494.0,1,1.0
56007,MN,21434.0,1,1.0
49009,MI,47188.0,1,1.0
48451,MI,16033.0,1,1.0
48342,MI,18685.0,1,1.0
48235,MI,45188.0,1,1.0
48130,MI,16469.0,1,1.0
48042,MI,33398.0,1,1.0
07420,NJ,5053.0,1,1.0
07974,NJ,13122.0,1,1.0
06070,CT,15658.0,1,1.0
84501,UT,13111.0,1,1.0
06604,CT,30003.0,1,1.0
06109,CT,27298.0,1,1.0
06095,CT,29458.0,1,1.0
73026,OK,11940.0,1,1.0
20121,VA,28901.0,1,1.0
20105,VA,34475.0,1,1.0
80021,CO,36176.0,1,1.0
87507,NM,51338.0,1,1.0
29575,SC,18135.0,1,1.0
97304,OR,34102.0,1,1.0
85253,AZ,17358.0,1,1.0
90275,CA,42452.0,1,1.0
97204,OR,1001.0,1,1.0
87124,NM,59781.0,1,1.0
55110,MN,39205.0,1,1.0
80212,CO,20397.0,1,1.0
07940,NJ,18403.0,1,1.0
75160,TX,26632.0,1,1.0
72023,AR,37321.0,1,1.0
07059,NJ,16096.0,1,1.0
07055,NJ,70518.0,1,1.0
07016,NJ,23827.0,1,1.0
84105,UT,22856.0,1,1.0
81303,CO,8027.0,1,1.0
02720,MA,31209.0,1,1.0
02476,MA,17757.0,1,1.0
08234,NJ,46906.0,1,1.0
01845,MA,31855.0,1,1.0
01778,MA,14132.0,1,1.0
97306,OR,34715.0,1,1.0
97502,OR,29558.0,1,1.0
59230,MT,4623.0,1,1.0
06897,CT,18520.0,1,1.0
06278,CT,4266.0,1,1.0
80549,CO,13530.0,1,1.0
80503,CO,35863.0,1,1.0
50266,IA,36486.0,1,1.0
80002,CO,20267.0,1,1.0
81230,CO,10598.0,1,1.0
80924,CO,15058.0,1,1.0
03038,NH,34482.0,1,1.0
03055,NH,16120.0,1,1.0
88101,NM,45651.0,1,1.0
87113,NM,16380.0,1,1.0
87031,NM,45208.0,1,1.0
59401,MT,13030.0,1,1.0
50129,IA,5040.0,1,1.0
70068,LA,33213.0,1,1.0
55037,MN,5057.0,1,1.0
85304,AZ,28125.0,1,1.0
84532,UT,10203.0,1,1.0
87413,NM,14652.0,1,1.0
55009,MN,8252.0,1,1.0
87301,NM,22438.0,1,1.0
91732,CA,60137.0,1,1.0
84116,UT,35327.0,1,1.0
97068,OR,30712.0,1,1.0
91723,CA,19653.0,1,1.0
92549,CA,4234.0,1,1.0
92543,CA,39323.0,1,1.0
75165,TX,49805.0,1,1.0
29571,SC,14423.0,1,1.0
80444,CO,1171.0,1,1.0
50263,IA,24817.0,1,1.0
84111,UT,12162.0,1,1.0
85143,AZ,41720.0,1,1.0
80223,CO,19862.0,1,1.0
80104,CO,34727.0,1,1.0
80016,CO,65406.0,1,1.0
55116,MN,25992.0,1,1.0
81324,CO,1602.0,1,1.0
03307,NH,5600.0,1,1.0
03054,NH,26622.0,1,1.0
03031,NH,11763.0,1,1.0
18508,PA,11664.0,1,1.0
17847,PA,11703.0,1,1.0
83651,ID,34509.0,1,1.0
56601,MN,34647.0,1,1.0
16803,PA,24751.0,1,1.0
08876,NJ,22849.0,1,1.0
08535,NJ,5273.0,1,1.0
