zipcode,state,population,is_substance_abuse_rehab,is_substance_abuse_rehab_capped_viz
94563,CA,19496.0,1,1.0
94115,CA,35853.0,1,1.0
94087,CA,58344.0,1,1.0
24541,VA,27529.0,1,1.0
28742,NC,2981.0,1,1.0
28739,NC,21251.0,1,1.0
24091,VA,7416.0,1,1.0
67107,KS,3022.0,1,1.0
45133,OH,23646.0,1,1.0
28748,NC,13030.0,1,1.0
91384,CA,28585.0,1,1.0
04769,ME,8797.0,1,1.0
73521,OK,20209.0,1,1.0
34947,FL,13933.0,1,1.0
28613,NC,22970.0,1,1.0
65583,MO,13561.0,1,1.0
44903,OH,25613.0,1,1.0
24243,VA,1867.0,1,1.0
44824,OH,3882.0,1,1.0
82070,WY,20308.0,1,1.0
68510,NE,20669.0,1,1.0
65742,MO,12807.0,1,1.0
34711,FL,67980.0,1,1.0
68505,NE,17475.0,1,1.0
54952,WI,27216.0,1,1.0
54751,WI,26738.0,1,1.0
45405,OH,18124.0,1,1.0
45219,OH,20644.0,1,1.0
28711,NC,14047.0,1,1.0
28625,NC,38396.0,1,1.0
24592,VA,13453.0,1,1.0
54982,WI,6987.0,1,1.0
54801,WI,6661.0,1,1.0
38486,TN,1024.0,1,1.0
44836,OH,2538.0,1,1.0
28771,NC,7581.0,1,1.0
28759,NC,7728.0,1,1.0
82633,WY,9764.0,1,1.0
82414,WY,16087.0,1,1.0
66801,KS,27369.0,1,1.0
23228,VA,36384.0,1,1.0
92061,CA,2246.0,1,1.0
73448,OK,6145.0,1,1.0
73139,OK,18781.0,1,1.0
90058,CA,3751.0,1,1.0
90002,CA,53150.0,1,1.0
90001,CA,55859.0,1,1.0
95726,CA,8985.0,1,1.0
74361,OK,16699.0,1,1.0
22172,VA,10679.0,1,1.0
45406,OH,20622.0,1,1.0
45239,OH,28499.0,1,1.0
68801,NE,30440.0,1,1.0
34974,FL,23699.0,1,1.0
24266,VA,8705.0,1,1.0
54889,WI,2800.0,1,1.0
54812,WI,5845.0,1,1.0
38501,TN,41141.0,1,1.0
67554,KS,4150.0,1,1.0
98273,WA,31243.0,1,1.0
67654,KS,4333.0,1,1.0
67801,KS,31090.0,1,1.0
98233,WA,16034.0,1,1.0
83350,ID,12975.0,1,1.0
67701,KS,6561.0,1,1.0
99519,AK,1533.0,1,1.0
98146,WA,28845.0,1,1.0
98108,WA,25009.0,1,1.0
99517,AK,16307.0,1,1.0
69343,NE,2359.0,1,1.0
45784,OH,3313.0,1,1.0
98311,WA,28059.0,1,1.0
34982,FL,27067.0,1,1.0
67203,KS,30498.0,1,1.0
98119,WA,26238.0,1,1.0
23322,VA,66994.0,1,1.0
95336,CA,47281.0,1,1.0
94545,CA,33786.0,1,1.0
94002,CA,28513.0,1,1.0
93662,CA,30774.0,1,1.0
74571,OK,3301.0,1,1.0
73071,OK,43379.0,1,1.0
73034,OK,47553.0,1,1.0
74764,OK,3252.0,1,1.0
23069,VA,3835.0,1,1.0
98118,WA,47504.0,1,1.0
67878,KS,2331.0,1,1.0
99577,AK,26947.0,1,1.0
98116,WA,27691.0,1,1.0
99576,AK,2647.0,1,1.0
45669,OH,10223.0,1,1.0
45661,OH,7014.0,1,1.0
93110,CA,16317.0,1,1.0
92505,CA,50919.0,1,1.0
92126,CA,74788.0,1,1.0
92008,CA,27282.0,1,1.0
91791,CA,34267.0,1,1.0
91739,CA,42411.0,1,1.0
74403,OK,29419.0,1,1.0
74344,OK,14923.0,1,1.0
98221,WA,22853.0,1,1.0
98178,WA,26122.0,1,1.0
98040,WA,25748.0,1,1.0
83442,ID,23831.0,1,1.0
83226,ID,2294.0,1,1.0
83336,ID,5727.0,1,1.0
99205,WA,44036.0,1,1.0
73036,OK,19602.0,1,1.0
23860,VA,32139.0,1,1.0
96003,CA,45185.0,1,1.0
95953,CA,11357.0,1,1.0
95914,CA,693.0,1,1.0
95648,CA,54483.0,1,1.0
90650,CA,102891.0,1,1.0
90039,CA,28059.0,1,1.0
99201,WA,15716.0,1,1.0
98632,WA,50721.0,1,1.0
98250,WA,8632.0,1,1.0
98247,WA,9067.0,1,1.0
67439,KS,3608.0,1,1.0
45840,OH,54901.0,1,1.0
67544,KS,3196.0,1,1.0
76011,TX,23158.0,1,1.0
75979,TX,10354.0,1,1.0
98901,WA,32351.0,1,1.0
98584,WA,39266.0,1,1.0
98506,WA,19198.0,1,1.0
98002,WA,38474.0,1,1.0
75203,TX,14710.0,1,1.0
75105,TX,307.0,1,1.0
75035,TX,82596.0,1,1.0
83646,ID,69818.0,1,1.0
83811,ID,1521.0,1,1.0
99684,AK,806.0,1,1.0
89060,NV,11857.0,1,1.0
99336,WA,51127.0,1,1.0
83815,ID,39412.0,1,1.0
70816,LA,45232.0,1,1.0
78520,TX,64949.0,1,1.0
99114,WA,12649.0,1,1.0
98230,WA,18754.0,1,1.0
98052,WA,77176.0,1,1.0
96753,HI,27611.0,1,1.0
89011,NV,34456.0,1,1.0
98335,WA,27307.0,1,1.0
71602,AR,16112.0,1,1.0
99835,AK,8446.0,1,1.0
98444,WA,36885.0,1,1.0
70002,LA,19857.0,1,1.0
97005,OR,26873.0,1,1.0
23601,VA,25729.0,1,1.0
77042,TX,41177.0,1,1.0
77040,TX,49524.0,1,1.0
76071,TX,4220.0,1,1.0
98374,WA,45367.0,1,1.0
98366,WA,36969.0,1,1.0
90017,CA,27295.0,1,1.0
99001,WA,8859.0,1,1.0
83634,ID,33379.0,1,1.0
98359,WA,5358.0,1,1.0
98499,WA,33188.0,1,1.0
89014,NV,40761.0,1,1.0
98921,WA,544.0,1,1.0
83616,ID,33311.0,1,1.0
98418,WA,10371.0,1,1.0
75006,TX,47811.0,1,1.0
98404,WA,35172.0,1,1.0
98204,WA,44810.0,1,1.0
96813,HI,27372.0,1,1.0
78605,TX,6246.0,1,1.0
96826,HI,30092.0,1,1.0
77511,TX,51093.0,1,1.0
77436,TX,131.0,1,1.0
77375,TX,65365.0,1,1.0
77058,TX,19442.0,1,1.0
98005,WA,20961.0,1,1.0
96825,HI,31147.0,1,1.0
96816,HI,51586.0,1,1.0
96768,HI,18512.0,1,1.0
96761,HI,23167.0,1,1.0
96744,HI,57746.0,1,1.0
76525,TX,1021.0,1,1.0
99301,WA,85272.0,1,1.0
99163,WA,34416.0,1,1.0
99155,WA,1257.0,1,1.0
98541,WA,10509.0,1,1.0
75061,TX,55828.0,1,1.0
75050,TX,43531.0,1,1.0
79703,TX,21205.0,1,1.0
78247,TX,50876.0,1,1.0
04574,ME,1592.0,1,1.0
78750,TX,28348.0,1,1.0
78724,TX,29680.0,1,1.0
77707,TX,17509.0,1,1.0
90502,CA,18977.0,1,1.0
90401,CA,8167.0,1,1.0
98611,WA,10165.0,1,1.0
83687,ID,37254.0,1,1.0
98606,WA,9868.0,1,1.0
99140,WA,479.0,1,1.0
99216,WA,28379.0,1,1.0
99352,WA,35762.0,1,1.0
04074,ME,21952.0,1,1.0
77381,TX,35191.0,1,1.0
77088,TX,54320.0,1,1.0
76110,TX,29858.0,1,1.0
98203,WA,37491.0,1,1.0
98036,WA,42248.0,1,1.0
98661,WA,48983.0,1,1.0
98642,WA,23685.0,1,1.0
04487,ME,778.0,1,1.0
75215,TX,18806.0,1,1.0
90245,CA,17272.0,1,1.0
80260,CO,36691.0,1,1.0
70130,LA,14521.0,1,1.0
90212,CA,11451.0,1,1.0
76271,TX,1879.0,1,1.0
04353,ME,2338.0,1,1.0
70056,LA,41498.0,1,1.0
73102,OK,3072.0,1,1.0
70112,LA,4988.0,1,1.0
70053,LA,16509.0,1,1.0
90303,CA,24490.0,1,1.0
97402,OR,56610.0,1,1.0
90710,CA,26605.0,1,1.0
90301,CA,36270.0,1,1.0
90292,CA,27681.0,1,1.0
97401,OR,45634.0,1,1.0
73533,OK,27396.0,1,1.0
84664,UT,11365.0,1,1.0
97209,OR,22755.0,1,1.0
77515,TX,32710.0,1,1.0
98528,WA,11052.0,1,1.0
04102,ME,18002.0,1,1.0
98057,WA,13493.0,1,1.0
96707,HI,47181.0,1,1.0
78759,TX,42333.0,1,1.0
78731,TX,27240.0,1,1.0
78602,TX,33759.0,1,1.0
78539,TX,37686.0,1,1.0
78411,TX,26150.0,1,1.0
98446,WA,12800.0,1,1.0
98087,WA,40711.0,1,1.0
99206,WA,39842.0,1,1.0
78240,TX,56112.0,1,1.0
78010,TX,3357.0,1,1.0
78006,TX,40979.0,1,1.0
77459,TX,79731.0,1,1.0
84624,UT,5836.0,1,1.0
90305,CA,15367.0,1,1.0
98122,WA,41646.0,1,1.0
99354,WA,24839.0,1,1.0
41129,KY,9331.0,1,1.0
40444,KY,14075.0,1,1.0
40004,KY,30890.0,1,1.0
42240,KY,41791.0,1,1.0
28208,NC,38614.0,1,1.0
27409,NC,17378.0,1,1.0
89801,NV,26250.0,1,1.0
85256,AZ,4857.0,1,1.0
90712,CA,32332.0,1,1.0
89503,NV,28737.0,1,1.0
97302,OR,39776.0,1,1.0
85132,AZ,38848.0,1,1.0
80203,CO,22883.0,1,1.0
98225,WA,49078.0,1,1.0
40734,KY,3877.0,1,1.0
40515,KY,36244.0,1,1.0
40206,KY,20196.0,1,1.0
27609,NC,36218.0,1,1.0
30189,GA,39327.0,1,1.0
90706,CA,79179.0,1,1.0
84513,UT,1554.0,1,1.0
97030,OR,39492.0,1,1.0
89030,NV,56399.0,1,1.0
70058,LA,41377.0,1,1.0
84026,UT,910.0,1,1.0
90814,CA,19042.0,1,1.0
77064,TX,48243.0,1,1.0
77044,TX,55665.0,1,1.0
98640,WA,5140.0,1,1.0
98387,WA,51630.0,1,1.0
41102,KY,21101.0,1,1.0
41042,KY,54183.0,1,1.0
27017,NC,8976.0,1,1.0
28704,NC,23734.0,1,1.0
90717,CA,22044.0,1,1.0
80435,CO,8344.0,1,1.0
73401,OK,36744.0,1,1.0
97204,OR,1001.0,1,1.0
80211,CO,37940.0,1,1.0
80020,CO,52141.0,1,1.0
89031,NV,73386.0,1,1.0
27107,NC,49834.0,1,1.0
30016,GA,58428.0,1,1.0
30008,GA,32435.0,1,1.0
30294,GA,43552.0,1,1.0
46402,IN,5502.0,1,1.0
28462,NC,12674.0,1,1.0
30809,GA,51813.0,1,1.0
30757,GA,1591.0,1,1.0
30135,GA,67508.0,1,1.0
47711,IN,31266.0,1,1.0
47327,IN,4345.0,1,1.0
80487,CO,18209.0,1,1.0
87508,NM,19156.0,1,1.0
84636,UT,570.0,1,1.0
97321,OR,30291.0,1,1.0
75142,TX,21952.0,1,1.0
70072,LA,56924.0,1,1.0
97045,OR,57403.0,1,1.0
31558,GA,21348.0,1,1.0
47394,IN,8064.0,1,1.0
46074,IN,42598.0,1,1.0
28379,NC,24603.0,1,1.0
28314,NC,54271.0,1,1.0
28040,NC,7472.0,1,1.0
46032,IN,50477.0,1,1.0
41472,KY,10786.0,1,1.0
41144,KY,9861.0,1,1.0
40437,KY,4413.0,1,1.0
85263,AZ,3382.0,1,1.0
87417,NM,5838.0,1,1.0
89512,NV,30148.0,1,1.0
97208,OR,22.0,1,1.0
80216,CO,15915.0,1,1.0
90041,CA,26654.0,1,1.0
31709,GA,15487.0,1,1.0
31545,GA,16089.0,1,1.0
46701,IN,7687.0,1,1.0
70730,LA,3613.0,1,1.0
63301,MO,50890.0,1,1.0
63110,MO,18199.0,1,1.0
40517,KY,37751.0,1,1.0
40360,KY,7644.0,1,1.0
40243,KY,11521.0,1,1.0
27928,NC,1670.0,1,1.0
39553,MS,17032.0,1,1.0
39466,MS,27897.0,1,1.0
30012,GA,30307.0,1,1.0
30004,GA,68607.0,1,1.0
72901,AR,20973.0,1,1.0
72417,AR,5720.0,1,1.0
40010,KY,584.0,1,1.0
42518,KY,2989.0,1,1.0
39272,MS,14022.0,1,1.0
71101,LA,6560.0,1,1.0
70503,LA,27497.0,1,1.0
28734,NC,29284.0,1,1.0
28501,NC,17964.0,1,1.0
39216,MS,4061.0,1,1.0
39206,MS,22553.0,1,1.0
84119,UT,54143.0,1,1.0
73106,OK,12956.0,1,1.0
90503,CA,45386.0,1,1.0
89074,NV,52243.0,1,1.0
80448,CO,204.0,1,1.0
90740,CA,24769.0,1,1.0
30094,GA,33745.0,1,1.0
40744,KY,20246.0,1,1.0
71351,LA,11068.0,1,1.0
70811,LA,13116.0,1,1.0
47421,IN,27798.0,1,1.0
71325,LA,1008.0,1,1.0
28340,NC,8481.0,1,1.0
28105,NC,44085.0,1,1.0
27855,NC,5908.0,1,1.0
71909,AR,17935.0,1,1.0
89106,NV,27695.0,1,1.0
84050,UT,12059.0,1,1.0
80107,CO,13766.0,1,1.0
85044,AZ,39559.0,1,1.0
85306,AZ,25663.0,1,1.0
70507,LA,17791.0,1,1.0
39565,MS,19972.0,1,1.0
64138,MO,25565.0,1,1.0
71260,LA,2653.0,1,1.0
71241,LA,9535.0,1,1.0
28805,NC,18554.0,1,1.0
28352,NC,24940.0,1,1.0
28120,NC,24017.0,1,1.0
28075,NC,21366.0,1,1.0
71040,LA,8288.0,1,1.0
70726,LA,59586.0,1,1.0
70592,LA,28975.0,1,1.0
70578,LA,16201.0,1,1.0
84054,UT,21552.0,1,1.0
89108,NV,73637.0,1,1.0
87049,NM,143.0,1,1.0
84648,UT,6830.0,1,1.0
75090,TX,25002.0,1,1.0
39157,MS,24611.0,1,1.0
47807,IN,12063.0,1,1.0
47424,IN,8893.0,1,1.0
27101,NC,21654.0,1,1.0
70570,LA,38746.0,1,1.0
70447,LA,17120.0,1,1.0
70748,LA,6564.0,1,1.0
70586,LA,19589.0,1,1.0
31788,GA,11283.0,1,1.0
30669,GA,3328.0,1,1.0
87420,NM,10462.0,1,1.0
73116,OK,9531.0,1,1.0
84310,UT,4907.0,1,1.0
97217,OR,36086.0,1,1.0
46750,IN,26580.0,1,1.0
46613,IN,11427.0,1,1.0
46320,IN,14514.0,1,1.0
46254,IN,40162.0,1,1.0
46225,IN,6503.0,1,1.0
80123,CO,47302.0,1,1.0
46062,IN,38915.0,1,1.0
46033,IN,39002.0,1,1.0
70420,LA,8030.0,1,1.0
71220,LA,21154.0,1,1.0
42519,KY,2961.0,1,1.0
27893,NC,37131.0,1,1.0
27704,NC,39532.0,1,1.0
30236,GA,50446.0,1,1.0
47804,IN,10093.0,1,1.0
89118,NV,22588.0,1,1.0
75201,TX,17740.0,1,1.0
97338,OR,22741.0,1,1.0
90505,CA,36643.0,1,1.0
80233,CO,48050.0,1,1.0
90065,CA,44328.0,1,1.0
89431,NV,40219.0,1,1.0
47331,IN,22782.0,1,1.0
46383,IN,41981.0,1,1.0
41168,KY,2993.0,1,1.0
27601,NC,9965.0,1,1.0
27529,NC,54250.0,1,1.0
27513,NC,46526.0,1,1.0
27407,NC,49803.0,1,1.0
28677,NC,35926.0,1,1.0
97222,OR,36316.0,1,1.0
80239,CO,46177.0,1,1.0
75181,TX,27027.0,1,1.0
97221,OR,12821.0,1,1.0
80237,CO,23108.0,1,1.0
73114,OK,18694.0,1,1.0
89128,NV,37882.0,1,1.0
46140,IN,41708.0,1,1.0
65052,MO,3331.0,1,1.0
64640,MO,3168.0,1,1.0
64068,MO,37222.0,1,1.0
37204,TN,15959.0,1,1.0
44675,OH,1890.0,1,1.0
44131,OH,20664.0,1,1.0
84604,UT,45503.0,1,1.0
73120,OK,36530.0,1,1.0
75104,TX,49749.0,1,1.0
80249,CO,36794.0,1,1.0
71949,AR,1844.0,1,1.0
89124,NV,671.0,1,1.0
73119,OK,31216.0,1,1.0
84332,UT,8238.0,1,1.0
90606,CA,32078.0,1,1.0
64151,MO,28779.0,1,1.0
37604,TN,37025.0,1,1.0
37087,TN,51658.0,1,1.0
37043,TN,52792.0,1,1.0
38555,TN,19930.0,1,1.0
38119,TN,23997.0,1,1.0
85295,AZ,51587.0,1,1.0
70395,LA,4843.0,1,1.0
89131,NV,49985.0,1,1.0
97124,OR,53487.0,1,1.0
97352,OR,6111.0,1,1.0
30577,GA,22726.0,1,1.0
30548,GA,22960.0,1,1.0
30461,GA,16534.0,1,1.0
30331,GA,60770.0,1,1.0
30058,GA,59445.0,1,1.0
37160,TN,36976.0,1,1.0
38488,TN,2452.0,1,1.0
38118,TN,39627.0,1,1.0
73142,OK,16461.0,1,1.0
73134,OK,7078.0,1,1.0
89442,NV,1212.0,1,1.0
80134,CO,76369.0,1,1.0
87111,NM,56121.0,1,1.0
84078,UT,29172.0,1,1.0
80132,CO,27533.0,1,1.0
84627,UT,5882.0,1,1.0
44089,OH,15899.0,1,1.0
63146,MO,31459.0,1,1.0
37205,TN,24551.0,1,1.0
37334,TN,23435.0,1,1.0
37218,TN,14875.0,1,1.0
37841,TN,9443.0,1,1.0
37190,TN,8930.0,1,1.0
66502,KS,44384.0,1,1.0
66053,KS,8325.0,1,1.0
43935,OH,7968.0,1,1.0
75115,TX,56164.0,1,1.0
87122,NM,18225.0,1,1.0
75067,TX,68734.0,1,1.0
84629,UT,2583.0,1,1.0
75158,TX,5214.0,1,1.0
97236,OR,40193.0,1,1.0
70422,LA,13863.0,1,1.0
37174,TN,48849.0,1,1.0
37807,TN,10449.0,1,1.0
43040,OH,35853.0,1,1.0
37814,TN,34130.0,1,1.0
65233,MO,11472.0,1,1.0
66210,KS,19057.0,1,1.0
67901,KS,21242.0,1,1.0
44820,OH,17114.0,1,1.0
85374,AZ,41182.0,1,1.0
97504,OR,49942.0,1,1.0
91761,CA,60306.0,1,1.0
73662,OK,6385.0,1,1.0
72210,AR,16348.0,1,1.0
70611,LA,22457.0,1,1.0
85345,AZ,61024.0,1,1.0
75225,TX,22635.0,1,1.0
37862,TN,23236.0,1,1.0
45449,OH,18976.0,1,1.0
45202,OH,16883.0,1,1.0
38132,TN,55.0,1,1.0
67410,KS,9754.0,1,1.0
67114,KS,21375.0,1,1.0
43219,OH,30457.0,1,1.0
45144,OH,3912.0,1,1.0
44485,OH,15172.0,1,1.0
43605,OH,25007.0,1,1.0
75214,TX,35664.0,1,1.0
87566,NM,3377.0,1,1.0
87564,NM,389.0,1,1.0
75228,TX,68219.0,1,1.0
88011,NM,32885.0,1,1.0
43123,OH,66188.0,1,1.0
63901,MO,34354.0,1,1.0
63137,MO,18765.0,1,1.0
45220,OH,15466.0,1,1.0
45205,OH,19517.0,1,1.0
45322,OH,21185.0,1,1.0
25705,WV,20552.0,1,1.0
25430,WV,8343.0,1,1.0
26808,WV,814.0,1,1.0
66102,KS,30730.0,1,1.0
45236,OH,24223.0,1,1.0
45140,OH,56386.0,1,1.0
44818,OH,2399.0,1,1.0
44509,OH,10934.0,1,1.0
44216,OH,9443.0,1,1.0
44004,OH,31661.0,1,1.0
75232,TX,30061.0,1,1.0
75418,TX,14775.0,1,1.0
84719,UT,195.0,1,1.0
73632,OK,3354.0,1,1.0
44511,OH,18738.0,1,1.0
44047,OH,9156.0,1,1.0
58501,ND,28388.0,1,1.0
26180,WV,2199.0,1,1.0
66002,KS,13376.0,1,1.0
67550,KS,5270.0,1,1.0
43201,OH,37528.0,1,1.0
45690,OH,13527.0,1,1.0
45440,OH,22676.0,1,1.0
58601,ND,29697.0,1,1.0
87582,NM,1432.0,1,1.0
72335,AR,16624.0,1,1.0
91506,CA,19338.0,1,1.0
75240,TX,25839.0,1,1.0
70650,LA,452.0,1,1.0
84790,UT,52982.0,1,1.0
80621,CO,13343.0,1,1.0
45036,OH,41060.0,1,1.0
44484,OH,22290.0,1,1.0
44203,OH,39577.0,1,1.0
43623,OH,20320.0,1,1.0
58365,ND,230.0,1,1.0
58854,ND,9142.0,1,1.0
63109,MO,26777.0,1,1.0
85344,AZ,9137.0,1,1.0
91351,CA,34684.0,1,1.0
91602,CA,19647.0,1,1.0
84779,UT,730.0,1,1.0
80751,CO,17702.0,1,1.0
80537,CO,43603.0,1,1.0
25704,WV,14975.0,1,1.0
25550,WV,8432.0,1,1.0
45054,OH,2499.0,1,1.0
38133,TN,22482.0,1,1.0
48640,MI,31840.0,1,1.0
87112,NM,42487.0,1,1.0
59901,MT,57900.0,1,1.0
91762,CA,62524.0,1,1.0
85342,AZ,1478.0,1,1.0
70524,LA,217.0,1,1.0
91345,CA,18895.0,1,1.0
72205,AR,22888.0,1,1.0
70554,LA,5540.0,1,1.0
72122,AR,1248.0,1,1.0
84751,UT,1662.0,1,1.0
25661,WV,5162.0,1,1.0
66604,KS,22933.0,1,1.0
66071,KS,12416.0,1,1.0
45365,OH,29277.0,1,1.0
89701,NV,29213.0,1,1.0
48336,MI,26802.0,1,1.0
48168,MI,24517.0,1,1.0
48154,MI,37864.0,1,1.0
89706,NV,20778.0,1,1.0
89521,NV,39119.0,1,1.0
91910,CA,79613.0,1,1.0
70778,LA,2950.0,1,1.0
85635,AZ,35095.0,1,1.0
70706,LA,22476.0,1,1.0
85395,AZ,37157.0,1,1.0
97501,OR,47519.0,1,1.0
91207,CA,10369.0,1,1.0
91764,CA,55322.0,1,1.0
63120,MO,7213.0,1,1.0
65721,MO,32975.0,1,1.0
89002,NV,37603.0,1,1.0
89506,NV,43321.0,1,1.0
89103,NV,49461.0,1,1.0
89052,NV,59987.0,1,1.0
04092,ME,20400.0,1,1.0
81082,CO,12026.0,1,1.0
97741,OR,13753.0,1,1.0
85610,AZ,1053.0,1,1.0
88310,NM,35935.0,1,1.0
71107,LA,31311.0,1,1.0
97603,OR,31302.0,1,1.0
92104,CA,44265.0,1,1.0
75704,TX,10075.0,1,1.0
92026,CA,52797.0,1,1.0
48165,MI,8832.0,1,1.0
48116,MI,26942.0,1,1.0
97201,OR,17352.0,1,1.0
97720,OR,4518.0,1,1.0
48307,MI,44673.0,1,1.0
48180,MI,63409.0,1,1.0
48150,MI,26573.0,1,1.0
81007,CO,33263.0,1,1.0
91977,CA,60795.0,1,1.0
75567,TX,3770.0,1,1.0
88030,NM,23831.0,1,1.0
71111,LA,44476.0,1,1.0
92064,CA,48884.0,1,1.0
85749,AZ,19009.0,1,1.0
97733,OR,893.0,1,1.0
97333,OR,22941.0,1,1.0
99362,WA,43249.0,1,1.0
49866,MI,8259.0,1,1.0
04419,ME,2863.0,1,1.0
97027,OR,12599.0,1,1.0
03062,NH,28966.0,1,1.0
48104,MI,41588.0,1,1.0
21108,MD,18065.0,1,1.0
20754,MD,6913.0,1,1.0
75758,TX,9890.0,1,1.0
92058,CA,45389.0,1,1.0
91773,CA,34592.0,1,1.0
70739,LA,12890.0,1,1.0
88323,NM,23.0,1,1.0
74011,OK,31803.0,1,1.0
85701,AZ,5132.0,1,1.0
85756,AZ,35345.0,1,1.0
97738,OR,2055.0,1,1.0
97225,OR,26247.0,1,1.0
21093,MD,38677.0,1,1.0
20895,MD,19753.0,1,1.0
20745,MD,32024.0,1,1.0
20705,MD,29456.0,1,1.0
20657,MD,20042.0,1,1.0
21849,MD,3162.0,1,1.0
21771,MD,30697.0,1,1.0
85711,AZ,41518.0,1,1.0
92065,CA,37047.0,1,1.0
75495,TX,9061.0,1,1.0
85718,AZ,28706.0,1,1.0
72631,AR,4036.0,1,1.0
92082,CA,20860.0,1,1.0
72635,AR,3717.0,1,1.0
72404,AR,29344.0,1,1.0
20743,MD,40709.0,1,1.0
01801,MA,40891.0,1,1.0
49242,MI,14812.0,1,1.0
49120,MI,37076.0,1,1.0
48910,MI,33702.0,1,1.0
21075,MD,35900.0,1,1.0
92119,CA,24298.0,1,1.0
92078,CA,52347.0,1,1.0
73772,OK,3574.0,1,1.0
70815,LA,29376.0,1,1.0
81122,CO,9808.0,1,1.0
72632,AR,4704.0,1,1.0
04062,ME,18464.0,1,1.0
48301,MI,14993.0,1,1.0
48187,MI,52498.0,1,1.0
48075,MI,22967.0,1,1.0
48036,MI,22517.0,1,1.0
92130,CA,61595.0,1,1.0
72749,AR,105.0,1,1.0
92127,CA,52274.0,1,1.0
74023,OK,12117.0,1,1.0
91906,CA,3904.0,1,1.0
80904,CO,20986.0,1,1.0
71232,LA,6073.0,1,1.0
74066,OK,31255.0,1,1.0
80908,CO,22811.0,1,1.0
85632,AZ,812.0,1,1.0
85546,AZ,20100.0,1,1.0
03225,NH,3799.0,1,1.0
03104,NH,34324.0,1,1.0
03053,NH,25646.0,1,1.0
02452,MA,15340.0,1,1.0
02072,MA,29281.0,1,1.0
77085,TX,17785.0,1,1.0
20721,MD,29847.0,1,1.0
04457,ME,5689.0,1,1.0
02190,MA,18910.0,1,1.0
48197,MI,67895.0,1,1.0
48103,MI,55605.0,1,1.0
49913,MI,7218.0,1,1.0
49854,MI,6211.0,1,1.0
77005,TX,28241.0,1,1.0
93721,CA,7899.0,1,1.0
77072,TX,56271.0,1,1.0
93433,CA,12643.0,1,1.0
76148,TX,23587.0,1,1.0
93309,CA,61079.0,1,1.0
76707,HI,16227.0,1,1.0
97739,OR,13102.0,1,1.0
80031,CO,37254.0,1,1.0
21702,MD,46412.0,1,1.0
20732,MD,10626.0,1,1.0
04073,ME,17283.0,1,1.0
04064,ME,8452.0,1,1.0
02493,MA,11851.0,1,1.0
02215,MA,26926.0,1,1.0
02119,MA,29175.0,1,1.0
49048,MI,25067.0,1,1.0
48609,MI,12082.0,1,1.0
48329,MI,24391.0,1,1.0
76039,TX,39997.0,1,1.0
74425,OK,932.0,1,1.0
77027,TX,18987.0,1,1.0
77098,TX,15717.0,1,1.0
74146,OK,16427.0,1,1.0
01001,MA,16984.0,1,1.0
48162,MI,29156.0,1,1.0
49546,MI,35536.0,1,1.0
77384,TX,23952.0,1,1.0
94306,CA,28659.0,1,1.0
76801,TX,25401.0,1,1.0
76901,TX,31084.0,1,1.0
92602,CA,29581.0,1,1.0
77051,TX,18323.0,1,1.0
77043,TX,26281.0,1,1.0
77033,TX,28369.0,1,1.0
21620,MD,12726.0,1,1.0
21046,MD,16023.0,1,1.0
20740,MD,36930.0,1,1.0
04005,ME,24581.0,1,1.0
80526,CO,45624.0,1,1.0
80030,CO,15885.0,1,1.0
02453,MA,31854.0,1,1.0
02128,MA,43066.0,1,1.0
02125,MA,34926.0,1,1.0
48471,MI,5668.0,1,1.0
48228,MI,53893.0,1,1.0
48161,MI,26571.0,1,1.0
80219,CO,61585.0,1,1.0
93313,CA,58322.0,1,1.0
93308,CA,56037.0,1,1.0
93307,CA,88338.0,1,1.0
76710,TX,24874.0,1,1.0
76234,TX,18755.0,1,1.0
76006,TX,25320.0,1,1.0
80003,CO,36258.0,1,1.0
01105,MA,12051.0,1,1.0
01844,MA,52970.0,1,1.0
01106,MA,16165.0,1,1.0
01104,MA,23598.0,1,1.0
88007,NM,24803.0,1,1.0
80241,CO,33097.0,1,1.0
80111,CO,32672.0,1,1.0
02472,MA,35392.0,1,1.0
92688,CA,44688.0,1,1.0
81611,CO,9637.0,1,1.0
85941,AZ,10575.0,1,1.0
72756,AR,41875.0,1,1.0
93449,CA,8096.0,1,1.0
74820,OK,31630.0,1,1.0
76010,TX,55894.0,1,1.0
80521,CO,37451.0,1,1.0
80218,CO,19484.0,1,1.0
59405,MT,33578.0,1,1.0
81003,CO,15169.0,1,1.0
80835,CO,870.0,1,1.0
80133,CO,2520.0,1,1.0
80129,CO,29703.0,1,1.0
81052,CO,9142.0,1,1.0
76031,TX,18398.0,1,1.0
92311,CA,34524.0,1,1.0
76020,TX,33469.0,1,1.0
76018,TX,27784.0,1,1.0
92210,CA,4757.0,1,1.0
72762,AR,42175.0,1,1.0
77019,TX,24136.0,1,1.0
02721,MA,28075.0,1,1.0
02155,MA,61483.0,1,1.0
01915,MA,42341.0,1,1.0
97213,OR,31260.0,1,1.0
97527,OR,36358.0,1,1.0
97502,OR,29558.0,1,1.0
97355,OR,32413.0,1,1.0
97220,OR,29357.0,1,1.0
80303,CO,25328.0,1,1.0
80120,CO,29445.0,1,1.0
81632,CO,11343.0,1,1.0
03038,NH,34482.0,1,1.0
74854,OK,1783.0,1,1.0
92313,CA,13150.0,1,1.0
